movieId = 2
min support - 0.1
min confidence - 0.8
max length - 3.0
{1} -> {2} (conf: 1.000, supp: 0.475, lift: 1.000, conv: 0.000)
{34, 150} -> {2} (conf: 1.000, supp: 0.219, lift: 1.000, conv: 0.000)
{34, 161} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{34, 165} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{34, 253} -> {2} (conf: 1.000, supp: 0.103, lift: 1.000, conv: 0.000)
{34, 260} -> {2} (conf: 1.000, supp: 0.127, lift: 1.000, conv: 0.000)
{34, 292} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{34, 296} -> {2} (conf: 1.000, supp: 0.156, lift: 1.000, conv: 0.000)
{34, 316} -> {2} (conf: 1.000, supp: 0.118, lift: 1.000, conv: 0.000)
{34, 317} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{34, 318} -> {2} (conf: 1.000, supp: 0.203, lift: 1.000, conv: 0.000)
{34, 329} -> {2} (conf: 1.000, supp: 0.103, lift: 1.000, conv: 0.000)
{34, 339} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{34, 349} -> {2} (conf: 1.000, supp: 0.135, lift: 1.000, conv: 0.000)
{34, 356} -> {2} (conf: 1.000, supp: 0.241, lift: 1.000, conv: 0.000)
{34, 357} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{34, 364} -> {2} (conf: 1.000, supp: 0.222, lift: 1.000, conv: 0.000)
{34, 367} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{34, 377} -> {2} (conf: 1.000, supp: 0.171, lift: 1.000, conv: 0.000)
{34, 380} -> {2} (conf: 1.000, supp: 0.153, lift: 1.000, conv: 0.000)
{34, 440} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{34, 454} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{34, 457} -> {2} (conf: 1.000, supp: 0.215, lift: 1.000, conv: 0.000)
{34, 480} -> {2} (conf: 1.000, supp: 0.232, lift: 1.000, conv: 0.000)
{34, 500} -> {2} (conf: 1.000, supp: 0.180, lift: 1.000, conv: 0.000)
{34, 508} -> {2} (conf: 1.000, supp: 0.100, lift: 1.000, conv: 0.000)
{34, 527} -> {2} (conf: 1.000, supp: 0.171, lift: 1.000, conv: 0.000)
{34, 539} -> {2} (conf: 1.000, supp: 0.152, lift: 1.000, conv: 0.000)
{34, 586} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{34, 587} -> {2} (conf: 1.000, supp: 0.153, lift: 1.000, conv: 0.000)
{34, 588} -> {2} (conf: 1.000, supp: 0.204, lift: 1.000, conv: 0.000)
{34, 589} -> {2} (conf: 1.000, supp: 0.185, lift: 1.000, conv: 0.000)
{34, 590} -> {2} (conf: 1.000, supp: 0.178, lift: 1.000, conv: 0.000)
{34, 592} -> {2} (conf: 1.000, supp: 0.127, lift: 1.000, conv: 0.000)
{34, 593} -> {2} (conf: 1.000, supp: 0.192, lift: 1.000, conv: 0.000)
{34, 594} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{34, 595} -> {2} (conf: 1.000, supp: 0.192, lift: 1.000, conv: 0.000)
{34, 597} -> {2} (conf: 1.000, supp: 0.130, lift: 1.000, conv: 0.000)
{34, 736} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{34, 780} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{34, 1097} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{34, 1196} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{34, 1198} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{34, 1210} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{34, 1270} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{36, 150} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{36, 318} -> {2} (conf: 1.000, supp: 0.118, lift: 1.000, conv: 0.000)
{36, 356} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{36, 457} -> {2} (conf: 1.000, supp: 0.102, lift: 1.000, conv: 0.000)
{36, 527} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{36, 593} -> {2} (conf: 1.000, supp: 0.107, lift: 1.000, conv: 0.000)
{39, 110} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{39, 150} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{39, 296} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{39, 318} -> {2} (conf: 1.000, supp: 0.119, lift: 1.000, conv: 0.000)
{39, 356} -> {2} (conf: 1.000, supp: 0.145, lift: 1.000, conv: 0.000)
{39, 364} -> {2} (conf: 1.000, supp: 0.128, lift: 1.000, conv: 0.000)
{39, 377} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{39, 457} -> {2} (conf: 1.000, supp: 0.123, lift: 1.000, conv: 0.000)
{39, 480} -> {2} (conf: 1.000, supp: 0.132, lift: 1.000, conv: 0.000)
{39, 500} -> {2} (conf: 1.000, supp: 0.106, lift: 1.000, conv: 0.000)
{39, 588} -> {2} (conf: 1.000, supp: 0.123, lift: 1.000, conv: 0.000)
{39, 589} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{39, 593} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{39, 595} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{47, 50} -> {2} (conf: 1.000, supp: 0.216, lift: 1.000, conv: 0.000)
{47, 110} -> {2} (conf: 1.000, supp: 0.252, lift: 1.000, conv: 0.000)
{47, 141} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{47, 150} -> {2} (conf: 1.000, supp: 0.217, lift: 1.000, conv: 0.000)
{47, 161} -> {2} (conf: 1.000, supp: 0.137, lift: 1.000, conv: 0.000)
{47, 165} -> {2} (conf: 1.000, supp: 0.161, lift: 1.000, conv: 0.000)
{47, 185} -> {2} (conf: 1.000, supp: 0.100, lift: 1.000, conv: 0.000)
{47, 231} -> {2} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{47, 253} -> {2} (conf: 1.000, supp: 0.167, lift: 1.000, conv: 0.000)
{47, 260} -> {2} (conf: 1.000, supp: 0.166, lift: 1.000, conv: 0.000)
{47, 266} -> {2} (conf: 1.000, supp: 0.102, lift: 1.000, conv: 0.000)
{47, 292} -> {2} (conf: 1.000, supp: 0.145, lift: 1.000, conv: 0.000)
{47, 293} -> {2} (conf: 1.000, supp: 0.151, lift: 1.000, conv: 0.000)
{47, 296} -> {2} (conf: 1.000, supp: 0.258, lift: 1.000, conv: 0.000)
{47, 316} -> {2} (conf: 1.000, supp: 0.150, lift: 1.000, conv: 0.000)
{47, 318} -> {2} (conf: 1.000, supp: 0.269, lift: 1.000, conv: 0.000)
{47, 329} -> {2} (conf: 1.000, supp: 0.102, lift: 1.000, conv: 0.000)
{47, 339} -> {2} (conf: 1.000, supp: 0.106, lift: 1.000, conv: 0.000)
{47, 344} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{47, 349} -> {2} (conf: 1.000, supp: 0.145, lift: 1.000, conv: 0.000)
{47, 353} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{47, 356} -> {2} (conf: 1.000, supp: 0.286, lift: 1.000, conv: 0.000)
{47, 357} -> {2} (conf: 1.000, supp: 0.105, lift: 1.000, conv: 0.000)
{47, 364} -> {2} (conf: 1.000, supp: 0.225, lift: 1.000, conv: 0.000)
{47, 367} -> {2} (conf: 1.000, supp: 0.155, lift: 1.000, conv: 0.000)
{47, 377} -> {2} (conf: 1.000, supp: 0.201, lift: 1.000, conv: 0.000)
{47, 380} -> {2} (conf: 1.000, supp: 0.186, lift: 1.000, conv: 0.000)
{47, 440} -> {2} (conf: 1.000, supp: 0.103, lift: 1.000, conv: 0.000)
{47, 454} -> {2} (conf: 1.000, supp: 0.130, lift: 1.000, conv: 0.000)
{47, 457} -> {2} (conf: 1.000, supp: 0.246, lift: 1.000, conv: 0.000)
{47, 474} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{47, 480} -> {2} (conf: 1.000, supp: 0.270, lift: 1.000, conv: 0.000)
{47, 500} -> {2} (conf: 1.000, supp: 0.180, lift: 1.000, conv: 0.000)
{47, 508} -> {2} (conf: 1.000, supp: 0.120, lift: 1.000, conv: 0.000)
{47, 527} -> {2} (conf: 1.000, supp: 0.204, lift: 1.000, conv: 0.000)
{47, 539} -> {2} (conf: 1.000, supp: 0.136, lift: 1.000, conv: 0.000)
{47, 541} -> {2} (conf: 1.000, supp: 0.103, lift: 1.000, conv: 0.000)
{47, 551} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{47, 553} -> {2} (conf: 1.000, supp: 0.106, lift: 1.000, conv: 0.000)
{47, 586} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{47, 587} -> {2} (conf: 1.000, supp: 0.159, lift: 1.000, conv: 0.000)
{47, 588} -> {2} (conf: 1.000, supp: 0.201, lift: 1.000, conv: 0.000)
{47, 589} -> {2} (conf: 1.000, supp: 0.244, lift: 1.000, conv: 0.000)
{47, 590} -> {2} (conf: 1.000, supp: 0.178, lift: 1.000, conv: 0.000)
{47, 592} -> {2} (conf: 1.000, supp: 0.162, lift: 1.000, conv: 0.000)
{47, 593} -> {2} (conf: 1.000, supp: 0.280, lift: 1.000, conv: 0.000)
{47, 595} -> {2} (conf: 1.000, supp: 0.165, lift: 1.000, conv: 0.000)
{47, 597} -> {2} (conf: 1.000, supp: 0.145, lift: 1.000, conv: 0.000)
{47, 608} -> {2} (conf: 1.000, supp: 0.130, lift: 1.000, conv: 0.000)
{47, 648} -> {2} (conf: 1.000, supp: 0.140, lift: 1.000, conv: 0.000)
{47, 733} -> {2} (conf: 1.000, supp: 0.143, lift: 1.000, conv: 0.000)
{47, 736} -> {2} (conf: 1.000, supp: 0.133, lift: 1.000, conv: 0.000)
{47, 780} -> {2} (conf: 1.000, supp: 0.163, lift: 1.000, conv: 0.000)
{47, 858} -> {2} (conf: 1.000, supp: 0.118, lift: 1.000, conv: 0.000)
{47, 1036} -> {2} (conf: 1.000, supp: 0.142, lift: 1.000, conv: 0.000)
{47, 1073} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{47, 1089} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{47, 1097} -> {2} (conf: 1.000, supp: 0.130, lift: 1.000, conv: 0.000)
{47, 1136} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{47, 1193} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{47, 1196} -> {2} (conf: 1.000, supp: 0.154, lift: 1.000, conv: 0.000)
{47, 1197} -> {2} (conf: 1.000, supp: 0.114, lift: 1.000, conv: 0.000)
{47, 1198} -> {2} (conf: 1.000, supp: 0.160, lift: 1.000, conv: 0.000)
{47, 1200} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{47, 1210} -> {2} (conf: 1.000, supp: 0.152, lift: 1.000, conv: 0.000)
{47, 1214} -> {2} (conf: 1.000, supp: 0.122, lift: 1.000, conv: 0.000)
{47, 1240} -> {2} (conf: 1.000, supp: 0.134, lift: 1.000, conv: 0.000)
{47, 1258} -> {2} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{47, 1265} -> {2} (conf: 1.000, supp: 0.125, lift: 1.000, conv: 0.000)
{47, 1270} -> {2} (conf: 1.000, supp: 0.162, lift: 1.000, conv: 0.000)
{47, 1291} -> {2} (conf: 1.000, supp: 0.143, lift: 1.000, conv: 0.000)
{47, 1527} -> {2} (conf: 1.000, supp: 0.120, lift: 1.000, conv: 0.000)
{47, 1580} -> {2} (conf: 1.000, supp: 0.134, lift: 1.000, conv: 0.000)
{47, 1682} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{47, 1704} -> {2} (conf: 1.000, supp: 0.114, lift: 1.000, conv: 0.000)
{47, 1961} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{47, 2028} -> {2} (conf: 1.000, supp: 0.132, lift: 1.000, conv: 0.000)
{47, 2571} -> {2} (conf: 1.000, supp: 0.166, lift: 1.000, conv: 0.000)
{47, 2716} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{47, 2762} -> {2} (conf: 1.000, supp: 0.148, lift: 1.000, conv: 0.000)
{47, 2858} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{47, 2959} -> {2} (conf: 1.000, supp: 0.137, lift: 1.000, conv: 0.000)
{47, 3147} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{47, 3578} -> {2} (conf: 1.000, supp: 0.124, lift: 1.000, conv: 0.000)
{47, 3793} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{47, 4226} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{47, 4306} -> {2} (conf: 1.000, supp: 0.124, lift: 1.000, conv: 0.000)
{47, 4886} -> {2} (conf: 1.000, supp: 0.102, lift: 1.000, conv: 0.000)
{47, 4993} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{47, 5952} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{47, 6539} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{47, 7153} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{48, 364} -> {2} (conf: 1.000, supp: 0.106, lift: 1.000, conv: 0.000)
{2, 48} -> {364} (conf: 0.854, supp: 0.106, lift: 1.622, conv: 3.243)
{48} -> {2, 364} (conf: 0.854, supp: 0.106, lift: 1.622, conv: 3.243)
{48, 588} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{2, 48} -> {588} (conf: 0.811, supp: 0.101, lift: 1.661, conv: 2.706)
{48} -> {2, 588} (conf: 0.811, supp: 0.101, lift: 1.661, conv: 2.706)
{50, 110} -> {2} (conf: 1.000, supp: 0.224, lift: 1.000, conv: 0.000)
{50, 150} -> {2} (conf: 1.000, supp: 0.195, lift: 1.000, conv: 0.000)
{50, 161} -> {2} (conf: 1.000, supp: 0.119, lift: 1.000, conv: 0.000)
{50, 165} -> {2} (conf: 1.000, supp: 0.139, lift: 1.000, conv: 0.000)
{50, 253} -> {2} (conf: 1.000, supp: 0.128, lift: 1.000, conv: 0.000)
{50, 260} -> {2} (conf: 1.000, supp: 0.175, lift: 1.000, conv: 0.000)
{50, 292} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{50, 293} -> {2} (conf: 1.000, supp: 0.143, lift: 1.000, conv: 0.000)
{50, 296} -> {2} (conf: 1.000, supp: 0.241, lift: 1.000, conv: 0.000)
{50, 316} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{50, 318} -> {2} (conf: 1.000, supp: 0.259, lift: 1.000, conv: 0.000)
{50, 349} -> {2} (conf: 1.000, supp: 0.136, lift: 1.000, conv: 0.000)
{50, 356} -> {2} (conf: 1.000, supp: 0.248, lift: 1.000, conv: 0.000)
{50, 357} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{50, 364} -> {2} (conf: 1.000, supp: 0.186, lift: 1.000, conv: 0.000)
{50, 367} -> {2} (conf: 1.000, supp: 0.131, lift: 1.000, conv: 0.000)
{50, 377} -> {2} (conf: 1.000, supp: 0.171, lift: 1.000, conv: 0.000)
{50, 380} -> {2} (conf: 1.000, supp: 0.164, lift: 1.000, conv: 0.000)
{50, 440} -> {2} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{50, 454} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{50, 457} -> {2} (conf: 1.000, supp: 0.230, lift: 1.000, conv: 0.000)
{50, 474} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{50, 480} -> {2} (conf: 1.000, supp: 0.236, lift: 1.000, conv: 0.000)
{50, 500} -> {2} (conf: 1.000, supp: 0.150, lift: 1.000, conv: 0.000)
{50, 508} -> {2} (conf: 1.000, supp: 0.106, lift: 1.000, conv: 0.000)
{50, 527} -> {2} (conf: 1.000, supp: 0.193, lift: 1.000, conv: 0.000)
{50, 539} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{50, 541} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{50, 551} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{50, 587} -> {2} (conf: 1.000, supp: 0.130, lift: 1.000, conv: 0.000)
{50, 588} -> {2} (conf: 1.000, supp: 0.177, lift: 1.000, conv: 0.000)
{50, 589} -> {2} (conf: 1.000, supp: 0.221, lift: 1.000, conv: 0.000)
{50, 590} -> {2} (conf: 1.000, supp: 0.160, lift: 1.000, conv: 0.000)
{50, 592} -> {2} (conf: 1.000, supp: 0.147, lift: 1.000, conv: 0.000)
{50, 593} -> {2} (conf: 1.000, supp: 0.243, lift: 1.000, conv: 0.000)
{50, 595} -> {2} (conf: 1.000, supp: 0.139, lift: 1.000, conv: 0.000)
{50, 597} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{50, 608} -> {2} (conf: 1.000, supp: 0.151, lift: 1.000, conv: 0.000)
{50, 648} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{50, 733} -> {2} (conf: 1.000, supp: 0.137, lift: 1.000, conv: 0.000)
{50, 736} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{50, 780} -> {2} (conf: 1.000, supp: 0.148, lift: 1.000, conv: 0.000)
{50, 858} -> {2} (conf: 1.000, supp: 0.123, lift: 1.000, conv: 0.000)
{50, 919} -> {2} (conf: 1.000, supp: 0.103, lift: 1.000, conv: 0.000)
{50, 1036} -> {2} (conf: 1.000, supp: 0.145, lift: 1.000, conv: 0.000)
{50, 1073} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{50, 1089} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{50, 1097} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{50, 1136} -> {2} (conf: 1.000, supp: 0.121, lift: 1.000, conv: 0.000)
{50, 1193} -> {2} (conf: 1.000, supp: 0.105, lift: 1.000, conv: 0.000)
{50, 1196} -> {2} (conf: 1.000, supp: 0.158, lift: 1.000, conv: 0.000)
{50, 1197} -> {2} (conf: 1.000, supp: 0.131, lift: 1.000, conv: 0.000)
{50, 1198} -> {2} (conf: 1.000, supp: 0.166, lift: 1.000, conv: 0.000)
{50, 1200} -> {2} (conf: 1.000, supp: 0.114, lift: 1.000, conv: 0.000)
{50, 1210} -> {2} (conf: 1.000, supp: 0.155, lift: 1.000, conv: 0.000)
{50, 1214} -> {2} (conf: 1.000, supp: 0.121, lift: 1.000, conv: 0.000)
{50, 1240} -> {2} (conf: 1.000, supp: 0.134, lift: 1.000, conv: 0.000)
{50, 1265} -> {2} (conf: 1.000, supp: 0.134, lift: 1.000, conv: 0.000)
{50, 1270} -> {2} (conf: 1.000, supp: 0.163, lift: 1.000, conv: 0.000)
{50, 1291} -> {2} (conf: 1.000, supp: 0.144, lift: 1.000, conv: 0.000)
{50, 1527} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{50, 1580} -> {2} (conf: 1.000, supp: 0.136, lift: 1.000, conv: 0.000)
{50, 1682} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{50, 1704} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{50, 2028} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{50, 2571} -> {2} (conf: 1.000, supp: 0.164, lift: 1.000, conv: 0.000)
{50, 2716} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{50, 2762} -> {2} (conf: 1.000, supp: 0.144, lift: 1.000, conv: 0.000)
{50, 2858} -> {2} (conf: 1.000, supp: 0.128, lift: 1.000, conv: 0.000)
{50, 2918} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{50, 2959} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{50, 3578} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{50, 4226} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{50, 4306} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{50, 4993} -> {2} (conf: 1.000, supp: 0.118, lift: 1.000, conv: 0.000)
{50, 5952} -> {2} (conf: 1.000, supp: 0.108, lift: 1.000, conv: 0.000)
{62, 110} -> {2} (conf: 1.000, supp: 0.144, lift: 1.000, conv: 0.000)
{62, 150} -> {2} (conf: 1.000, supp: 0.169, lift: 1.000, conv: 0.000)
{62, 318} -> {2} (conf: 1.000, supp: 0.153, lift: 1.000, conv: 0.000)
{62, 339} -> {2} (conf: 1.000, supp: 0.101, lift: 1.000, conv: 0.000)
{62, 349} -> {2} (conf: 1.000, supp: 0.105, lift: 1.000, conv: 0.000)
{62, 356} -> {2} (conf: 1.000, supp: 0.180, lift: 1.000, conv: 0.000)
{62, 364} -> {2} (conf: 1.000, supp: 0.149, lift: 1.000, conv: 0.000)
{62, 377} -> {2} (conf: 1.000, supp: 0.126, lift: 1.000, conv: 0.000)
{62, 380} -> {2} (conf: 1.000, supp: 0.113, lift: 1.000, conv: 0.000)
{62, 457} -> {2} (conf: 1.000, supp: 0.160, lift: 1.000, conv: 0.000)
{62, 480} -> {2} (conf: 1.000, supp: 0.161, lift: 1.000, conv: 0.000)
{62, 500} -> {2} (conf: 1.000, supp: 0.141, lift: 1.000, conv: 0.000)
{62, 527} -> {2} (conf: 1.000, supp: 0.127, lift: 1.000, conv: 0.000)
{62, 539} -> {2} (conf: 1.000, supp: 0.129, lift: 1.000, conv: 0.000)
{62, 587} -> {2} (conf: 1.000, supp: 0.121, lift: 1.000, conv: 0.000)
{62, 588} -> {2} (conf: 1.000, supp: 0.133, lift: 1.000, conv: 0.000)
{62, 589} -> {2} (conf: 1.000, supp: 0.118, lift: 1.000, conv: 0.000)
{62, 590} -> {2} (conf: 1.000, supp: 0.134, lift: 1.000, conv: 0.000)
{62, 593} -> {2} (conf: 1.000, supp: 0.132, lift: 1.000, conv: 0.000)
{62, 595} -> {2} (conf: 1.000, supp: 0.125, lift: 1.000, conv: 0.000)
{62, 597} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{62, 736} -> {2} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{62, 780} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{95, 110} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{95, 150} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{95, 356} -> {2} (conf: 1.000, supp: 0.116, lift: 1.000, conv: 0.000)
{95, 377} -> {2} (conf: 1.000, supp: 0.114, lift: 1.000, conv: 0.000)
{95, 380} -> {2} (conf: 1.000, supp: 0.110, lift: 1.000, conv: 0.000)
{95, 457} -> {2} (conf: 1.000, supp: 0.120, lift: 1.000, conv: 0.000)
{95, 480} -> {2} (conf: 1.000, supp: 0.127, lift: 1.000, conv: 0.000)
{95, 589} -> {2} (conf: 1.000, supp: 0.111, lift: 1.000, conv: 0.000)
{104, 356} -> {2} (conf: 1.000, supp: 0.112, lift: 1.000, conv: 0.000)
{104, 480} -> {2} (conf: 1.000, supp: 0.102, lift: 1.000, conv: 0.000)
{110, 141} -> {2} (conf: 1.000, supp: 0.123, lift: 1.000, conv: 0.000)
{110, 150} -> {2} (conf: 1.000, supp: 0.325, lift: 1.000, conv: 0.000)
{110, 151} -> {2} (conf: 1.000, supp: 0.117, lift: 1.000, conv: 0.000)
{2, 151} -> {110} (conf: 0.829, supp: 0.117, lift: 1.591, conv: 2.803)
{151} -> {2, 110} (conf: 0.829, supp: 0.117, lift: 1.591, conv: 2.803)
{110, 153} -> {2} (conf: 1.000, supp: 0.127, lift: 1.000, conv: 0.000)
{110, 161} -> {2} (conf: 1.000, supp: 0.195, lift: 1.000, conv: 0.000)
{110, 165} -> {2} (conf: 1.000, supp: 0.215, lift: 1.000, conv: 0.000)
{110, 168} -> {2} (conf: 1.000, supp: 0.109, lift: 1.000, conv: 0.000)
{110, 185} -> {2} (conf: 1.000, supp: 0.138, lift: 1.000, conv: 0.000)
{110, 208} -> {2} (conf: 1.000, supp: 0.138, lift: 1.000, conv: 0.000)
{110, 231} -> {2} (conf: 1.000, supp: 0.115, lift: 1.000, conv: 0.000)
{110, 253} -> {2} (conf: 1.000, supp: 0.181, lift: 1.000, conv: 0.000)
{110, 260} -> {2} (conf: 1.000, supp: 0.226, lift: 1.000, conv: 0.000)
{110, 266} -> {2} (conf: 1.000, supp: 0.141, lift: 1.000, conv: 0.000)
{110, 292} -> {2} (conf: 1.000, supp: 0.190, lift: 1.000, conv: 0.000)
{110, 293} -> {2} (conf: 1.000, supp: 0.155, lift: 1.000, conv: 0.000)
{110, 296} -> {2} (conf: 1.000, supp: 0.271, lift: 1.000, conv: 0.000)
{110, 300} -> {2} (conf: 1.000, supp: 0.100, lift: 1.000, conv: 0.000)
{110, 316} -> {2} (conf: 1.000, supp: 0.218, lift: 1.000, conv: 0.000)
{110, 317} -> {2} (conf: 1.000, supp: 0.138, lift: 1.000, conv: 0.000)
{110, 318} -> {2} (conf: 1.000, supp: 0.335, lift: 1.000, conv: 0.000)
{110, 329} -> {2} (conf: 1.000, supp: 0.168, lift: 1.000, conv: 0.000)
{110, 339} -> {2} (conf: 1.000, supp: 0.156, lift: 1.000, conv: 0.000)
{110, 344} -> {2} (conf: 1.000, supp: 0.136, lift: 1.000, conv: 0.000)
{110, 349} -> {2} (conf: 1.000, supp: 0.223, lift: 1.000, conv: 0.000)
{110, 350} -> {2} (conf: 1.000, supp: 0.137, lift: 1.000, conv: 0.000)
{110, 353} -> {2} (conf: 1.000, supp: 0.119, lift: 1.000, conv: 0.000)
{110, 356} -> {2} (conf: 1.000, supp: 0.392, lift: 1.000, conv: 0.000)
{110, 357} -> {2} (conf: 1.000, supp: 0.138, lift: 1.000, conv: 0.000)
{110, 364} -> {2} (conf: 1.000, supp: 0.302, lift: 1.000, conv: 0.000)
{110, 367} -> {2} (conf: 1.000, supp: 0.205, lift: 1.000, conv: 0.000)
{110, 368} -> {2} (conf: 1.000, supp: 0.151, lift: 1.000, conv: 0.000)
{110, 377} -> {2} (conf: 1.000, supp: 0.268, lift: 1.000, conv: 0.000)
{110, 380} -> {2} (conf: 1.000, supp: 0.264, lift: 1.000, conv: 0.000)
{110, 434} -> {2} (conf: 1.000, supp: 0.125, lift: 1.000, conv: 0.000)
