userId,reviews
18849,266
18850,266
18851,266
18852,266
18853,266
18854,266
18855,266
18856,266
18857,266
18858,266
18859,266
18860,266
18861,266
18862,266
18863,266
18864,266
18865,266
18866,266
18867,266
18868,266
18869,266
18870,266
18871,266
18872,265
18873,265
18874,265
18875,265
18876,265
18877,265
18878,265
18879,265
18880,265
18881,265
18882,265
18883,265
18884,265
18885,265
18886,265
18887,265
18888,265
18889,265
18890,265
18891,265
18892,265
18893,265
18894,265
18895,265
18896,265
18897,265
18898,265
18899,265
18900,265
18901,265
18902,265
18903,265
18904,265
18905,265
18906,265
18907,265
18908,265
18909,265
18910,265
18911,265
18912,265
18913,265
18914,265
18915,265
18916,265
18917,265
18918,265
18919,265
18920,265
18921,265
18922,265
18923,265
18924,265
18925,265
18926,265
18927,265
18928,265
18929,265
18930,265
18931,265
18932,265
18933,265
18934,265
18935,265
18936,265
18937,265
18938,265
18939,265
18940,265
18941,265
18942,265
18943,265
18944,265
18945,265
18946,265
18947,265
18948,265
18949,265
18950,265
18951,265
18952,265
18953,265
18954,265
18955,265
18956,265
18957,265
18958,265
18959,265
18960,265
18961,265
18962,265
18963,265
18964,264
18965,264
18966,264
18967,264
18968,264
18969,264
18970,264
18971,264
18972,264
18973,264
18974,264
18975,264
18976,264
18977,264
18978,264
18979,264
18980,264
18981,264
18982,264
18983,264
18984,264
18985,264
18986,264
18987,264
18988,264
18989,264
18990,264
18991,264
18992,264
18993,264
18994,264
18995,264
18996,264
18997,264
18998,264
18999,264
19000,264
19001,264
19002,264
19003,264
19004,264
19005,264
19006,264
19007,264
19008,264
19009,264
19010,264
19011,264
19012,264
19013,264
19014,264
19015,264
19016,264
19017,264
19018,264
19019,264
19020,264
19021,264
19022,264
19023,264
19024,264
19025,264
19026,264
19027,264
19028,264
19029,264
19030,264
19031,264
19032,264
19033,264
19034,264
19035,264
19036,264
19037,264
19038,264
19039,264
19040,264
19041,264
19042,264
19043,264
19044,264
19045,264
19046,264
19047,264
19048,264
19049,264
19050,264
19051,264
19052,264
19053,264
19054,264
19055,264
19056,264
19057,264
19058,264
19059,264
19060,264
19061,264
19062,264
19063,263
19064,263
19065,263
19066,263
19067,263
19068,263
19069,263
19070,263
19071,263
19072,263
19073,263
19074,263
19075,263
19076,263
19077,263
19078,263
19079,263
19080,263
19081,263
19082,263
19083,263
19084,263
19085,263
19086,263
19087,263
19088,263
19089,263
19090,263
19091,263
19092,263
19093,263
19094,263
19095,263
19096,263
19097,263
19098,263
19099,263
19100,263
19101,263
19102,263
19103,263
19104,263
19105,263
19106,263
19107,263
19108,263
19109,263
19110,263
19111,263
19112,263
19113,263
19114,263
19115,263
19116,263
19117,263
19118,263
19119,263
19120,263
19121,263
19122,263
19123,263
19124,263
19125,263
19126,263
19127,263
19128,263
19129,263
19130,263
19131,263
19132,263
19133,263
19134,263
19135,263
19136,263
19137,263
19138,263
19139,262
19140,262
19141,262
19142,262
19143,262
19144,262
19145,262
19146,262
19147,262
19148,262
19149,262
19150,262
19151,262
19152,262
19153,262
19154,262
19155,262
19156,262
19157,262
19158,262
19159,262
19160,262
19161,262
19162,262
19163,262
19164,262
19165,262
19166,262
19167,262
19168,262
19169,262
19170,262
19171,262
19172,262
19173,262
19174,262
19175,262
19176,262
19177,262
19178,262
19179,262
19180,262
19181,262
19182,262
19183,262
19184,262
19185,262
19186,262
19187,262
19188,262
19189,262
19190,262
19191,262
19192,262
19193,262
19194,262
19195,262
19196,262
19197,262
19198,262
19199,262
19200,262
19201,262
19202,262
19203,262
19204,262
19205,262
19206,262
19207,262
19208,262
19209,262
19210,262
19211,262
19212,262
19213,262
19214,262
19215,262
19216,262
19217,262
19218,262
19219,262
19220,262
19221,262
19222,262
19223,262
19224,262
19225,262
19226,261
19227,261
19228,261
19229,261
19230,261
19231,261
19232,261
19233,261
19234,261
19235,261
19236,261
19237,261
19238,261
19239,261
19240,261
19241,261
19242,261
19243,261
19244,261
19245,261
19246,261
19247,261
19248,261
19249,261
19250,261
19251,261
19252,261
19253,261
19254,261
19255,261
19256,261
19257,261
19258,261
19259,261
19260,261
19261,261
19262,261
19263,261
19264,261
19265,261
19266,261
19267,261
19268,261
19269,261
19270,261
19271,261
19272,261
19273,261
19274,261
19275,261
19276,261
19277,261
19278,261
19279,261
19280,261
19281,261
19282,261
19283,261
19284,261
19285,261
19286,261
19287,261
19288,261
19289,261
19290,261
19291,261
19292,261
19293,261
19294,261
19295,261
19296,261
19297,261
19298,261
19299,261
19300,261
19301,261
19302,261
19303,261
19304,261
19305,261
19306,261
19307,261
19308,261
19309,261
19310,260
19311,260
19312,260
19313,260
19314,260
19315,260
19316,260
19317,260
19318,260
19319,260
19320,260
19321,260
19322,260
19323,260
19324,260
19325,260
19326,260
19327,260
19328,260
19329,260
19330,260
19331,260
19332,260
19333,260
19334,260
19335,260
19336,260
19337,260
19338,260
19339,260
19340,260
19341,260
19342,260
19343,260
19344,260
19345,260
19346,260
19347,260
19348,260
19349,260
19350,260
19351,260
19352,260
19353,260
19354,260
19355,260
19356,260
19357,260
19358,260
19359,260
19360,260
19361,260
19362,260
19363,260
19364,260
19365,260
19366,260
19367,260
19368,260
19369,260
19370,260
19371,260
19372,260
19373,260
19374,260
19375,260
19376,260
19377,260
19378,260
19379,260
19380,260
19381,260
19382,260
19383,260
19384,260
19385,260
19386,260
19387,260
19388,260
19389,260
19390,260
19391,260
19392,260
19393,260
19394,260
19395,260
19396,260
19397,260
19398,260
19399,260
19400,260
19401,260
19402,260
19403,260
19404,260
19405,260
19406,260
19407,260
19408,260
19409,260
19410,260
19411,260
19412,260
19413,260
19414,260
19415,260
19416,260
19417,260
19418,260
19419,259
19420,259
19421,259
19422,259
19423,259
19424,259
19425,259
19426,259
19427,259
19428,259
19429,259
19430,259
19431,259
19432,259
19433,259
19434,259
19435,259
19436,259
19437,259
19438,259
19439,259
19440,259
19441,259
19442,259
19443,259
19444,259
19445,259
19446,259
19447,259
19448,259
19449,259
19450,259
19451,259
19452,259
19453,259
19454,259
19455,259
19456,259
19457,259
19458,259
19459,259
19460,259
19461,259
19462,259
19463,259
19464,259
19465,259
19466,259
19467,259
19468,259
19469,259
19470,259
19471,259
19472,259
19473,259
19474,259
19475,259
19476,259
19477,259
19478,259
19479,259
19480,259
19481,259
19482,259
19483,259
19484,259
19485,259
19486,259
19487,259
19488,259
19489,259
19490,259
19491,259
19492,259
19493,259
19494,259
19495,259
19496,259
19497,259
19498,259
19499,259
19500,259
19501,259
19502,259
19503,259
19504,259
19505,259
19506,259
19507,259
19508,259
19509,259
19510,259
19511,258
19512,258
19513,258
19514,258
19515,258
19516,258
19517,258
19518,258
19519,258
19520,258
19521,258
19522,258
19523,258
19524,258
19525,258
19526,258
19527,258
19528,258
19529,258
19530,258
19531,258
19532,258
19533,258
19534,258
19535,258
19536,258
19537,258
19538,258
19539,258
19540,258
19541,258
19542,258
19543,258
19544,258
19545,258
19546,258
19547,258
19548,258
19549,258
19550,258
19551,258
19552,258
19553,258
19554,258
19555,258
19556,258
19557,258
19558,258
19559,258
19560,258
19561,258
19562,258
19563,258
19564,258
19565,258
19566,258
19567,258
19568,258
19569,258
19570,258
19571,258
19572,258
19573,258
19574,258
19575,258
19576,258
19577,258
19578,258
19579,258
19580,258
19581,258
19582,258
19583,258
19584,258
19585,258
19586,258
19587,258
19588,258
19589,258
19590,258
19591,258
19592,258
19593,258
19594,258
19595,258
19596,258
19597,258
19598,258
19599,258
19600,258
19601,258
19602,258
19603,257
19604,257
19605,257
19606,257
19607,257
19608,257
19609,257
19610,257
19611,257
19612,257
19613,257
19614,257
19615,257
19616,257
19617,257
19618,257
19619,257
19620,257
19621,257
19622,257
19623,257
19624,257
19625,257
19626,257
19627,257
19628,257
19629,257
19630,257
19631,257
19632,257
19633,257
19634,257
19635,257
19636,257
19637,257
19638,257
19639,257
19640,257
19641,257
19642,257
19643,257
19644,257
19645,257
19646,257
19647,257
19648,257
19649,257
19650,257
19651,257
19652,257
19653,257
19654,257
19655,257
19656,257
19657,257
19658,257
19659,257
19660,257
19661,257
19662,257
19663,257
19664,257
19665,257
19666,257
19667,257
19668,257
19669,257
19670,257
19671,257
19672,257
19673,257
19674,257
19675,257
19676,257
19677,257
19678,257
19679,257
19680,257
19681,257
19682,257
19683,257
19684,257
19685,257
19686,257
19687,257
19688,257
19689,257
19690,257
19691,257
19692,257
19693,257
19694,257
19695,257
19696,257
19697,257
19698,257
19699,256
19700,256
19701,256
19702,256
19703,256
19704,256
19705,256
19706,256
19707,256
19708,256
19709,256
19710,256
19711,256
19712,256
19713,256
19714,256
19715,256
19716,256
19717,256
19718,256
19719,256
19720,256
19721,256
19722,256
19723,256
19724,256
19725,256
19726,256
19727,256
19728,256
19729,256
19730,256
19731,256
19732,256
19733,256
19734,256
19735,256
19736,256
19737,256
19738,256
19739,256
19740,256
19741,256
19742,256
19743,256
19744,256
19745,256
19746,256
19747,256
19748,256
19749,256
19750,256
19751,256
19752,256
19753,256
19754,256
19755,256
19756,256
19757,256
19758,256
19759,256
19760,256
19761,256
19762,256
19763,256
19764,256
19765,256
19766,256
19767,256
19768,256
19769,256
19770,256
19771,256
19772,256
19773,256
19774,256
19775,256
19776,256
19777,256
19778,256
19779,256
19780,256
19781,256
19782,256
19783,256
19784,256
19785,256
19786,256
19787,256
19788,256
19789,256
19790,256
19791,256
19792,256
19793,256
19794,256
19795,256
19796,256
19797,256
19798,256
19799,256
19800,256
19801,256
19802,256
19803,256
19804,255
19805,255
19806,255
19807,255
19808,255
19809,255
19810,255
19811,255
19812,255
19813,255
19814,255
19815,255
19816,255
19817,255
19818,255
19819,255
19820,255
19821,255
19822,255
19823,255
19824,255
19825,255
19826,255
19827,255
19828,255
19829,255
19830,255
19831,255
19832,255
19833,255
19834,255
19835,255
19836,255
19837,255
19838,255
19839,255
19840,255
19841,255
19842,255
19843,255
19844,255
19845,255
19846,255
19847,255
19848,255
19849,255
19850,255
19851,255
19852,255
19853,255
19854,255
19855,255
19856,255
19857,255
19858,255
19859,255
19860,255
19861,255
19862,255
19863,255
19864,255
19865,255
19866,255
19867,255
19868,255
19869,255
19870,255
19871,255
19872,255
19873,255
19874,255
19875,255
19876,255
19877,255
19878,255
19879,255
19880,255
19881,255
19882,255
19883,255
19884,255
19885,255
19886,255
19887,255
19888,255
19889,255
19890,255
19891,255
19892,255
19893,255
19894,255
19895,255
19896,255
19897,255
19898,255
19899,255
19900,255
19901,255
19902,255
19903,255
19904,255
19905,255
19906,255
19907,255
19908,255
19909,255
19910,255
19911,255
19912,254
19913,254
19914,254
19915,254
19916,254
19917,254
19918,254
19919,254
19920,254
19921,254
19922,254
19923,254
19924,254
19925,254
19926,254
19927,254
19928,254
19929,254
19930,254
19931,254
19932,254
19933,254
19934,254
19935,254
19936,254
19937,254
19938,254
19939,254
19940,254
19941,254
19942,254
19943,254
19944,254
19945,254
19946,254
19947,254
19948,254
19949,254
19950,254
19951,254
19952,254
19953,254
19954,254
19955,254
19956,254
19957,254
19958,254
19959,254
19960,254
19961,254
19962,254
19963,254
19964,254
19965,254
19966,254
19967,254
19968,254
19969,254
19970,254
19971,254
19972,254
19973,254
19974,254
19975,254
19976,254
19977,254
19978,254
19979,254
19980,254
19981,254
19982,254
19983,254
19984,254
19985,254
19986,254
19987,254
19988,254
19989,254
19990,254
19991,254
19992,254
19993,254
19994,254
19995,254
19996,254
19997,254
19998,254
19999,254
20000,254
20001,254
20002,254
20003,254
20004,254
20005,254
20006,254
20007,254
20008,254
20009,254
20010,254
20011,254
20012,254
20013,254
20014,254
20015,254
20016,253
20017,253
20018,253
20019,253
20020,253
20021,253
20022,253
20023,253
20024,253
20025,253
20026,253
20027,253
20028,253
20029,253
20030,253
20031,253
20032,253
20033,253
20034,253
20035,253
20036,253
20037,253
20038,253
20039,253
20040,253
20041,253
20042,253
20043,253
20044,253
20045,253
20046,253
20047,253
20048,253
20049,253
20050,253
20051,253
20052,253
20053,253
20054,253
20055,253
20056,253
20057,253
20058,253
20059,253
20060,253
20061,253
20062,253
20063,253
20064,253
20065,253
20066,253
20067,253
20068,253
20069,253
20070,253
20071,253
20072,253
20073,253
20074,253
20075,253
20076,253
20077,253
20078,253
20079,253
20080,253
20081,253
20082,253
20083,253
20084,253
20085,253
20086,253
20087,253
20088,253
20089,253
20090,253
20091,253
20092,253
20093,253
20094,253
20095,253
20096,253
20097,253
20098,253
20099,253
20100,253
20101,253
20102,253
20103,253
20104,253
20105,253
20106,253
20107,253
20108,253
20109,253
20110,253
20111,253
20112,253
20113,253
20114,253
20115,253
20116,253
20117,252
20118,252
20119,252
20120,252
20121,252
20122,252
20123,252
20124,252
20125,252
20126,252
20127,252
20128,252
20129,252
20130,252
20131,252
20132,252
20133,252
20134,252
20135,252
20136,252
20137,252
20138,252
20139,252
20140,252
20141,252
20142,252
20143,252
20144,252
20145,252
20146,252
20147,252
20148,252
20149,252
20150,252
20151,252
20152,252
20153,252
20154,252
20155,252
20156,252
20157,252
20158,252
20159,252
20160,252
20161,252
20162,252
20163,252
20164,252
20165,252
20166,252
20167,252
20168,252
20169,252
20170,252
20171,252
20172,252
20173,252
20174,252
20175,252
20176,252
20177,252
20178,252
20179,252
20180,252
20181,252
20182,252
20183,252
20184,252
20185,252
20186,252
20187,252
20188,252
20189,252
20190,252
20191,252
20192,252
20193,252
20194,252
20195,252
20196,252
20197,252
20198,252
20199,252
20200,252
20201,252
20202,252
20203,252
20204,252
20205,252
20206,252
20207,252
20208,252
20209,252
20210,252
20211,252
20212,251
20213,251
20214,251
20215,251
20216,251
20217,251
20218,251
20219,251
20220,251
20221,251
20222,251
20223,251
20224,251
20225,251
20226,251
20227,251
20228,251
20229,251
20230,251
20231,251
20232,251
20233,251
20234,251
20235,251
20236,251
20237,251
20238,251
20239,251
20240,251
20241,251
20242,251
20243,251
20244,251
20245,251
20246,251
20247,251
20248,251
20249,251
20250,251
20251,251
20252,251
20253,251
20254,251
20255,251
20256,251
20257,251
20258,251
20259,251
20260,251
20261,251
20262,251
20263,251
20264,251
20265,251
20266,251
20267,251
20268,251
20269,251
20270,251
20271,251
20272,251
20273,251
20274,251
20275,251
20276,251
20277,251
20278,251
20279,251
20280,251
20281,251
20282,251
20283,251
20284,251
20285,251
20286,251
20287,251
20288,251
20289,251
20290,251
20291,251
20292,251
20293,251
20294,251
20295,251
20296,251
20297,251
20298,251
20299,251
20300,251
20301,251
20302,251
20303,251
20304,251
20305,251
20306,251
20307,251
20308,251
20309,251
20310,251
20311,251
20312,251
20313,251
20314,251
20315,251
20316,251
20317,251
20318,251
20319,251
20320,251
20321,251
20322,250
20323,250
20324,250
20325,250
20326,250
20327,250
20328,250
20329,250
20330,250
20331,250
20332,250
20333,250
20334,250
20335,250
20336,250
20337,250
20338,250
20339,250
20340,250
20341,250
20342,250
20343,250
20344,250
20345,250
20346,250
20347,250
20348,250
20349,250
20350,250
20351,250
20352,250
20353,250
20354,250
20355,250
20356,250
20357,250
20358,250
20359,250
20360,250
20361,250
20362,250
20363,250
20364,250
20365,250
20366,250
20367,250
20368,250
20369,250
20370,250
20371,250
20372,250
20373,250
20374,250
20375,250
20376,250
20377,250
20378,250
20379,250
20380,250
20381,250
20382,250
20383,250
20384,250
20385,250
20386,250
20387,250
20388,250
20389,250
20390,250
20391,250
20392,250
20393,250
20394,250
20395,250
20396,250
20397,250
20398,250
20399,250
20400,250
20401,250
20402,250
20403,250
20404,250
20405,250
20406,250
20407,250
20408,250
20409,250
20410,250
20411,250
20412,250
20413,250
20414,250
20415,250
20416,250
20417,250
20418,250
20419,250
20420,250
20421,250
20422,250
20423,250
20424,250
20425,250
20426,250
20427,250
20428,250
20429,250
20430,250
20431,250
20432,249
20433,249
20434,249
20435,249
20436,249
20437,249
20438,249
20439,249
20440,249
20441,249
20442,249
20443,249
20444,249
20445,249
20446,249
20447,249
20448,249
20449,249
20450,249
20451,249
20452,249
20453,249
20454,249
20455,249
20456,249
20457,249
20458,249
20459,249
20460,249
20461,249
20462,249
20463,249
20464,249
20465,249
20466,249
20467,249
20468,249
20469,249
20470,249
20471,249
20472,249
20473,249
20474,249
20475,249
20476,249
20477,249
20478,249
20479,249
20480,249
20481,249
20482,249
20483,249
20484,249
20485,249
20486,249
20487,249
20488,249
20489,249
20490,249
20491,249
20492,249
20493,249
20494,249
20495,249
20496,249
20497,249
20498,249
20499,249
20500,249
20501,249
20502,249
20503,249
20504,249
20505,249
20506,249
20507,249
20508,249
20509,249
20510,249
20511,249
20512,249
20513,249
20514,249
20515,249
20516,249
20517,249
20518,249
20519,249
20520,249
20521,249
20522,249
20523,249
20524,249
20525,249
20526,249
20527,249
20528,249
20529,249
20530,249
20531,249
20532,249
20533,249
20534,249
20535,249
20536,249
20537,249
20538,249
20539,249
20540,249
20541,249
20542,249
20543,249
20544,249
20545,249
20546,249
20547,249
20548,249
20549,248
20550,248
20551,248
20552,248
20553,248
20554,248
20555,248
20556,248
20557,248
20558,248
20559,248
20560,248
20561,248
20562,248
20563,248
20564,248
20565,248
20566,248
20567,248
20568,248
20569,248
20570,248
20571,248
20572,248
20573,248
20574,248
20575,248
20576,248
20577,248
20578,248
20579,248
20580,248
20581,248
20582,248
20583,248
20584,248
20585,248
20586,248
20587,248
20588,248
20589,248
20590,248
20591,248
20592,248
20593,248
20594,248
20595,248
20596,248
20597,248
20598,248
20599,248
20600,248
20601,248
20602,248
20603,248
20604,248
20605,248
20606,248
20607,248
20608,248
20609,248
20610,248
20611,248
20612,248
20613,248
20614,248
20615,248
20616,248
20617,248
20618,248
20619,248
20620,248
20621,248
20622,248
20623,248
20624,248
20625,248
20626,248
20627,248
20628,248
20629,248
20630,248
20631,248
20632,248
20633,248
20634,248
20635,248
20636,248
20637,248
20638,248
20639,248
20640,248
20641,248
20642,248
20643,248
20644,248
20645,247
20646,247
20647,247
20648,247
20649,247
20650,247
20651,247
20652,247
20653,247
20654,247
20655,247
20656,247
20657,247
20658,247
20659,247
20660,247
20661,247
20662,247
20663,247
20664,247
20665,247
20666,247
20667,247
20668,247
20669,247
20670,247
20671,247
20672,247
20673,247
20674,247
20675,247
20676,247
20677,247
20678,247
20679,247
20680,247
20681,247
20682,247
20683,247
20684,247
20685,247
20686,247
20687,247
20688,247
20689,247
20690,247
20691,247
20692,247
20693,247
20694,247
20695,247
20696,247
20697,247
20698,247
20699,247
20700,247
20701,247
20702,247
20703,247
20704,247
20705,247
20706,247
20707,247
20708,247
20709,247
20710,247
20711,247
20712,247
20713,247
20714,247
20715,247
20716,247
20717,247
20718,247
20719,247
20720,247
20721,247
20722,247
20723,247
20724,247
20725,247
20726,247
20727,247
20728,247
20729,247
20730,247
20731,247
20732,247
20733,247
20734,247
20735,247
20736,247
20737,247
20738,247
20739,247
20740,247
20741,247
20742,247
20743,247
20744,247
20745,247
20746,247
20747,247
20748,247
20749,247
20750,247
20751,247
20752,247
20753,247
20754,247
20755,247
20756,246
20757,246
20758,246
20759,246
20760,246
20761,246
20762,246
20763,246
20764,246
20765,246
20766,246
20767,246
20768,246
20769,246
20770,246
20771,246
20772,246
20773,246
20774,246
20775,246
20776,246
20777,246
20778,246
20779,246
20780,246
20781,246
20782,246
20783,246
20784,246
20785,246
20786,246
20787,246
20788,246
20789,246
20790,246
20791,246
20792,246
20793,246
20794,246
20795,246
20796,246
20797,246
20798,246
20799,246
20800,246
20801,246
20802,246
20803,246
20804,246
20805,246
20806,246
20807,246
20808,246
20809,246
20810,246
20811,246
20812,246
20813,246
20814,246
20815,246
20816,246
20817,246
20818,246
20819,246
20820,246
20821,246
20822,246
20823,246
20824,246
20825,246
20826,246
20827,246
20828,246
20829,246
20830,246
20831,246
20832,246
20833,246
20834,246
20835,246
20836,246
20837,246
20838,246
20839,246
20840,246
20841,246
20842,246
20843,246
20844,246
20845,246
20846,246
20847,246
20848,246
20849,246
20850,246
20851,246
20852,246
20853,246
20854,246
20855,246
20856,246
20857,246
20858,245
20859,245
20860,245
20861,245
20862,245
20863,245
20864,245
20865,245
20866,245
20867,245
20868,245
20869,245
20870,245
20871,245
20872,245
20873,245
20874,245
20875,245
20876,245
20877,245
20878,245
20879,245
20880,245
20881,245
20882,245
20883,245
20884,245
20885,245
20886,245
20887,245
20888,245
20889,245
20890,245
20891,245
20892,245
20893,245
20894,245
20895,245
20896,245
20897,245
20898,245
20899,245
20900,245
20901,245
20902,245
20903,245
20904,245
20905,245
20906,245
20907,245
20908,245
20909,245
20910,245
20911,245
20912,245
20913,245
20914,245
20915,245
20916,245
20917,245
20918,245
20919,245
20920,245
20921,245
20922,245
20923,245
20924,245
20925,245
20926,245
20927,245
20928,245
20929,245
20930,245
20931,245
20932,245
20933,245
20934,245
20935,245
20936,245
20937,245
20938,245
20939,245
20940,245
20941,245
20942,245
20943,245
20944,245
20945,245
20946,245
20947,245
20948,245
20949,245
20950,245
20951,245
20952,245
20953,245
20954,245
20955,245
20956,245
20957,244
20958,244
20959,244
20960,244
20961,244
20962,244
20963,244
20964,244
20965,244
20966,244
20967,244
20968,244
20969,244
20970,244
20971,244
20972,244
20973,244
20974,244
20975,244
20976,244
20977,244
20978,244
20979,244
20980,244
20981,244
20982,244
20983,244
20984,244
20985,244
20986,244
20987,244
20988,244
20989,244
20990,244
20991,244
20992,244
20993,244
20994,244
20995,244
20996,244
20997,244
20998,244
20999,244
21000,244
21001,244
21002,244
21003,244
21004,244
21005,244
21006,244
21007,244
21008,244
21009,244
21010,244
21011,244
21012,244
21013,244
21014,244
21015,244
21016,244
21017,244
21018,244
21019,244
21020,244
21021,244
21022,244
21023,244
21024,244
21025,244
21026,244
21027,244
21028,244
21029,244
21030,244
21031,244
21032,244
21033,244
21034,244
21035,244
21036,244
21037,244
21038,244
21039,244
21040,244
21041,244
21042,244
21043,244
21044,244
21045,244
21046,244
21047,244
21048,244
21049,244
21050,244
21051,244
21052,244
21053,244
21054,244
21055,244
21056,244
21057,244
21058,244
21059,244
21060,244
21061,243
21062,243
21063,243
21064,243
21065,243
21066,243
21067,243
21068,243
21069,243
21070,243
21071,243
21072,243
21073,243
21074,243
21075,243
21076,243
21077,243
21078,243
21079,243
21080,243
21081,243
21082,243
21083,243
21084,243
21085,243
21086,243
21087,243
21088,243
21089,243
21090,243
21091,243
21092,243
21093,243
21094,243
21095,243
21096,243
21097,243
21098,243
21099,243
21100,243
21101,243
21102,243
21103,243
21104,243
21105,243
21106,243
21107,243
21108,243
21109,243
21110,243
21111,243
21112,243
21113,243
21114,243
21115,243
21116,243
21117,243
21118,243
21119,243
21120,243
21121,243
21122,243
21123,243
21124,243
21125,243
21126,243
21127,243
21128,243
21129,243
21130,243
21131,243
21132,243
21133,243
21134,243
21135,243
21136,243
21137,243
21138,243
21139,243
21140,243
21141,243
21142,243
21143,243
21144,243
21145,243
21146,243
21147,243
21148,243
21149,243
21150,243
21151,243
21152,243
21153,243
21154,243
21155,243
21156,243
21157,243
21158,243
21159,243
21160,243
21161,243
21162,243
21163,243
21164,243
21165,243
21166,243
21167,243
21168,243
21169,243
21170,243
21171,243
21172,243
21173,243
21174,242
21175,242
21176,242
21177,242
21178,242
21179,242
21180,242
21181,242
21182,242
21183,242
21184,242
21185,242
21186,242
21187,242
21188,242
21189,242
21190,242
21191,242
21192,242
21193,242
21194,242
21195,242
21196,242
21197,242
21198,242
21199,242
21200,242
21201,242
21202,242
21203,242
21204,242
21205,242
21206,242
21207,242
21208,242
21209,242
21210,242
21211,242
21212,242
21213,242
21214,242
21215,242
21216,242
21217,242
21218,242
21219,242
21220,242
21221,242
21222,242
21223,242
21224,242
21225,242
21226,242
21227,242
21228,242
21229,242
21230,242
21231,242
21232,242
21233,242
21234,242
21235,242
21236,242
21237,242
21238,242
21239,242
21240,242
21241,242
21242,242
21243,242
21244,242
21245,242
21246,242
21247,242
21248,242
21249,242
21250,242
21251,242
21252,242
21253,242
21254,242
21255,242
21256,242
21257,242
21258,242
21259,242
21260,242
21261,242
21262,242
21263,242
21264,242
21265,242
21266,242
21267,242
21268,242
21269,242
21270,242
21271,242
21272,242
21273,241
21274,241
21275,241
21276,241
21277,241
21278,241
21279,241
21280,241
21281,241
21282,241
21283,241
21284,241
21285,241
21286,241
21287,241
21288,241
21289,241
21290,241
21291,241
21292,241
21293,241
21294,241
21295,241
21296,241
21297,241
21298,241
21299,241
21300,241
21301,241
21302,241
21303,241
21304,241
21305,241
21306,241
21307,241
21308,241
21309,241
21310,241
21311,241
21312,241
21313,241
21314,241
21315,241
21316,241
21317,241
21318,241
21319,241
21320,241
21321,241
21322,241
21323,241
21324,241
21325,241
21326,241
21327,241
21328,241
21329,241
21330,241
21331,241
21332,241
21333,241
21334,241
21335,241
21336,241
21337,241
21338,241
21339,241
21340,241
21341,241
21342,241
21343,241
21344,241
21345,241
21346,241
21347,241
21348,241
21349,241
21350,241
21351,241
21352,240
21353,240
21354,240
21355,240
21356,240
21357,240
21358,240
21359,240
21360,240
21361,240
21362,240
21363,240
21364,240
21365,240
21366,240
21367,240
21368,240
21369,240
21370,240
21371,240
21372,240
21373,240
21374,240
21375,240
21376,240
21377,240
21378,240
21379,240
21380,240
21381,240
21382,240
21383,240
21384,240
21385,240
21386,240
21387,240
21388,240
21389,240
21390,240
21391,240
21392,240
21393,240
21394,240
21395,240
21396,240
21397,240
21398,240
21399,240
21400,240
21401,240
21402,240
21403,240
21404,240
21405,240
21406,240
21407,240
21408,240
21409,240
21410,240
21411,240
21412,240
21413,240
21414,240
21415,240
21416,240
21417,240
21418,240
21419,240
21420,240
21421,240
21422,240
21423,240
21424,240
21425,240
21426,240
21427,240
21428,240
21429,240
21430,240
21431,240
21432,240
21433,240
21434,240
21435,240
21436,240
21437,240
21438,240
21439,240
21440,240
21441,240
21442,240
21443,240
21444,240
21445,240
21446,240
21447,240
21448,240
21449,239
21450,239
21451,239
21452,239
21453,239
21454,239
21455,239
21456,239
21457,239
21458,239
21459,239
21460,239
21461,239
21462,239
21463,239
21464,239
21465,239
21466,239
21467,239
21468,239
21469,239
21470,239
21471,239
21472,239
21473,239
21474,239
21475,239
21476,239
21477,239
21478,239
21479,239
21480,239
21481,239
21482,239
21483,239
21484,239
21485,239
21486,239
21487,239
21488,239
21489,239
21490,239
21491,239
21492,239
21493,239
21494,239
21495,239
21496,239
21497,239
21498,239
21499,239
21500,239
21501,239
21502,239
21503,239
21504,239
21505,239
21506,239
21507,239
21508,239
21509,239
21510,239
21511,239
21512,239
21513,239
21514,239
21515,239
21516,239
21517,239
21518,239
21519,239
21520,239
21521,239
21522,239
21523,239
21524,239
21525,239
21526,239
21527,239
21528,239
21529,239
21530,239
21531,239
21532,239
21533,239
21534,239
21535,239
21536,239
21537,239
21538,239
21539,239
21540,239
21541,239
21542,239
21543,239
21544,239
21545,239
21546,239
21547,239
21548,239
21549,239
21550,239
21551,239
21552,239
21553,239
21554,239
21555,239
21556,239
21557,239
21558,239
21559,239
21560,239
21561,238
21562,238
21563,238
21564,238
21565,238
21566,238
21567,238
21568,238
21569,238
21570,238
21571,238
21572,238
21573,238
21574,238
21575,238
21576,238
21577,238
21578,238
21579,238
21580,238
21581,238
21582,238
21583,238
21584,238
21585,238
21586,238
21587,238
21588,238
21589,238
21590,238
21591,238
21592,238
21593,238
21594,238
21595,238
21596,238
21597,238
21598,238
21599,238
21600,238
21601,238
21602,238
21603,238
21604,238
21605,238
21606,238
21607,238
21608,238
21609,238
21610,238
21611,238
21612,238
21613,238
21614,238
21615,238
21616,238
21617,238
21618,238
21619,238
21620,238
21621,238
21622,238
21623,238
21624,238
21625,238
21626,238
21627,238
21628,238
21629,238
21630,238
21631,238
21632,238
21633,238
21634,238
21635,238
21636,238
21637,238
21638,238
21639,238
21640,238
21641,238
21642,238
21643,238
21644,238
21645,238
21646,238
