min support - 0.07 
min confidence - 0.8 
max length - 3.0
{1089} -> {296} (conf: 0.857, supp: 0.145, lift: 2.146, conv: 4.203)
{1196} -> {260} (conf: 0.835, supp: 0.231, lift: 2.536, conv: 4.068)
{1291} -> {1198} (conf: 0.846, supp: 0.156, lift: 3.087, conv: 4.727)
{2115} -> {1198} (conf: 0.836, supp: 0.089, lift: 3.047, conv: 4.413)
{1210} -> {260} (conf: 0.822, supp: 0.218, lift: 2.496, conv: 3.773)
{1221} -> {858} (conf: 0.913, supp: 0.157, lift: 3.439, conv: 8.466)
{2011} -> {1270} (conf: 0.870, supp: 0.070, lift: 3.768, conv: 5.929)
{2916} -> {2571} (conf: 0.811, supp: 0.077, lift: 2.548, conv: 3.602)
{32587} -> {2571} (conf: 0.813, supp: 0.073, lift: 2.554, conv: 3.639)
{32587} -> {2959} (conf: 0.813, supp: 0.073, lift: 3.201, conv: 3.987)
{4011} -> {2959} (conf: 0.806, supp: 0.087, lift: 3.172, conv: 3.838)
{32587} -> {296} (conf: 0.815, supp: 0.073, lift: 2.040, conv: 3.240)
{7438} -> {296} (conf: 0.813, supp: 0.088, lift: 2.036, conv: 3.215)
{5952} -> {4993} (conf: 0.875, supp: 0.182, lift: 3.793, conv: 6.170)
{7153} -> {4993} (conf: 0.877, supp: 0.172, lift: 3.800, conv: 6.260)
{7153} -> {5952} (conf: 0.854, supp: 0.167, lift: 4.095, conv: 5.406)
{5952} -> {7153} (conf: 0.803, supp: 0.167, lift: 4.095, conv: 4.082)
{7438} -> {6874} (conf: 0.878, supp: 0.095, lift: 6.890, conv: 7.168)
{1196, 3578} -> {1210} (conf: 0.833, supp: 0.090, lift: 3.147, conv: 4.414)
{1210, 364} -> {1196} (conf: 0.889, supp: 0.071, lift: 3.208, conv: 6.530)
{1196, 364} -> {1210} (conf: 0.867, supp: 0.071, lift: 3.273, conv: 5.526)
{1210, 3793} -> {1196} (conf: 0.903, supp: 0.073, lift: 3.259, conv: 7.471)
{1196, 3793} -> {1210} (conf: 0.855, supp: 0.073, lift: 3.228, conv: 5.065)
{1210, 4226} -> {1196} (conf: 0.890, supp: 0.078, lift: 3.209, conv: 6.546)
{1210, 4306} -> {1196} (conf: 0.894, supp: 0.083, lift: 3.225, conv: 6.803)
{1196, 4306} -> {1210} (conf: 0.841, supp: 0.083, lift: 3.176, conv: 4.631)
{1210, 457} -> {1196} (conf: 0.865, supp: 0.092, lift: 3.122, conv: 5.369)
{1196, 457} -> {1210} (conf: 0.825, supp: 0.092, lift: 3.114, conv: 4.196)
{1210, 47} -> {1196} (conf: 0.891, supp: 0.090, lift: 3.216, conv: 6.653)
{1196, 47} -> {1210} (conf: 0.807, supp: 0.090, lift: 3.047, conv: 3.809)
{1210, 480} -> {1196} (conf: 0.874, supp: 0.108, lift: 3.153, conv: 5.731)
{1196, 480} -> {1210} (conf: 0.854, supp: 0.108, lift: 3.225, conv: 5.046)
{1210, 4993} -> {1196} (conf: 0.901, supp: 0.108, lift: 3.250, conv: 7.290)
{1210, 50} -> {1196} (conf: 0.878, supp: 0.100, lift: 3.168, conv: 5.933)
{1210, 527} -> {1196} (conf: 0.864, supp: 0.098, lift: 3.116, conv: 5.301)
{1210, 541} -> {1196} (conf: 0.918, supp: 0.092, lift: 3.314, conv: 8.862)
{1210, 589} -> {1196} (conf: 0.883, supp: 0.120, lift: 3.184, conv: 6.155)
{1196, 589} -> {1210} (conf: 0.832, supp: 0.120, lift: 3.141, conv: 4.376)
{1210, 592} -> {1196} (conf: 0.915, supp: 0.074, lift: 3.300, conv: 8.458)
{1196, 592} -> {1210} (conf: 0.866, supp: 0.074, lift: 3.270, conv: 5.489)
{1210, 593} -> {1196} (conf: 0.860, supp: 0.117, lift: 3.104, conv: 5.180)
{1210, 5952} -> {1196} (conf: 0.907, supp: 0.100, lift: 3.272, conv: 7.756)
{1196, 5952} -> {1210} (conf: 0.812, supp: 0.100, lift: 3.067, conv: 3.919)
{1210, 608} -> {1196} (conf: 0.813, supp: 0.084, lift: 2.932, conv: 3.861)
{1210, 6539} -> {1196} (conf: 0.913, supp: 0.073, lift: 3.294, conv: 8.296)
{1196, 6539} -> {1210} (conf: 0.858, supp: 0.073, lift: 3.239, conv: 5.176)
{1210, 7153} -> {1196} (conf: 0.915, supp: 0.094, lift: 3.300, conv: 8.475)
{1196, 7153} -> {1210} (conf: 0.803, supp: 0.094, lift: 3.030, conv: 3.724)
{1196, 780} -> {1210} (conf: 0.884, supp: 0.072, lift: 3.339, conv: 6.359)
{1210, 858} -> {1196} (conf: 0.829, supp: 0.099, lift: 2.989, conv: 4.215)
{1213, 260} -> {1196} (conf: 0.855, supp: 0.080, lift: 3.086, conv: 4.999)
{1196, 1213} -> {260} (conf: 0.864, supp: 0.080, lift: 2.623, conv: 4.934)
{1196, 1213} -> {296} (conf: 0.847, supp: 0.079, lift: 2.120, conv: 3.923)
{1214, 1270} -> {1196} (conf: 0.808, supp: 0.081, lift: 2.917, conv: 3.775)
{1214, 1291} -> {1196} (conf: 0.855, supp: 0.077, lift: 3.083, conv: 4.968)
{1214, 260} -> {1196} (conf: 0.881, supp: 0.114, lift: 3.180, conv: 6.089)
{1196, 1214} -> {260} (conf: 0.908, supp: 0.114, lift: 2.757, conv: 7.307)
{1214, 480} -> {1196} (conf: 0.809, supp: 0.071, lift: 2.920, conv: 3.789)
{1221, 260} -> {1196} (conf: 0.851, supp: 0.086, lift: 3.071, conv: 4.854)
{1196, 1221} -> {260} (conf: 0.880, supp: 0.086, lift: 2.671, conv: 5.581)
{1196, 1221} -> {858} (conf: 0.949, supp: 0.092, lift: 3.574, conv: 14.416)
{1222, 260} -> {1196} (conf: 0.896, supp: 0.077, lift: 3.233, conv: 6.953)
{1196, 1222} -> {260} (conf: 0.883, supp: 0.077, lift: 2.682, conv: 5.746)
{1240, 1291} -> {1196} (conf: 0.844, supp: 0.085, lift: 3.047, conv: 4.647)
{1240, 260} -> {1196} (conf: 0.896, supp: 0.120, lift: 3.234, conv: 6.980)
{1196, 1240} -> {260} (conf: 0.898, supp: 0.120, lift: 2.727, conv: 6.577)
{1240, 541} -> {1196} (conf: 0.806, supp: 0.080, lift: 2.907, conv: 3.721)
{1258, 260} -> {1196} (conf: 0.875, supp: 0.071, lift: 3.158, conv: 5.794)
{1196, 1258} -> {260} (conf: 0.884, supp: 0.071, lift: 2.683, conv: 5.765)
{1265, 260} -> {1196} (conf: 0.870, supp: 0.093, lift: 3.140, conv: 5.578)
{1196, 1265} -> {260} (conf: 0.882, supp: 0.093, lift: 2.678, conv: 5.693)
{1270, 1291} -> {1196} (conf: 0.816, supp: 0.095, lift: 2.943, conv: 3.924)
{1270, 260} -> {1196} (conf: 0.884, supp: 0.133, lift: 3.190, conv: 6.234)
{1196, 1270} -> {260} (conf: 0.892, supp: 0.133, lift: 2.709, conv: 6.216)
{1270, 541} -> {1196} (conf: 0.813, supp: 0.076, lift: 2.934, conv: 3.867)
{1291, 2028} -> {1196} (conf: 0.808, supp: 0.078, lift: 2.916, conv: 3.770)
{1291, 2571} -> {1196} (conf: 0.807, supp: 0.102, lift: 2.911, conv: 3.744)
{1291, 260} -> {1196} (conf: 0.911, supp: 0.125, lift: 3.287, conv: 8.116)
{1196, 1291} -> {260} (conf: 0.909, supp: 0.125, lift: 2.760, conv: 7.368)
{1291, 457} -> {1196} (conf: 0.810, supp: 0.077, lift: 2.924, conv: 3.811)
{1291, 47} -> {1196} (conf: 0.804, supp: 0.070, lift: 2.899, conv: 3.680)
{1291, 480} -> {1196} (conf: 0.826, supp: 0.081, lift: 2.980, conv: 4.156)
{1291, 4993} -> {1196} (conf: 0.817, supp: 0.082, lift: 2.946, conv: 3.939)
{1291, 50} -> {1196} (conf: 0.807, supp: 0.077, lift: 2.912, conv: 3.750)
{1291, 589} -> {1196} (conf: 0.835, supp: 0.090, lift: 3.011, conv: 4.370)
{1291, 5952} -> {1196} (conf: 0.812, supp: 0.076, lift: 2.930, conv: 3.848)
{1291, 7153} -> {1196} (conf: 0.819, supp: 0.072, lift: 2.956, conv: 4.002)
{1291, 858} -> {1196} (conf: 0.812, supp: 0.075, lift: 2.931, conv: 3.854)
{1387, 260} -> {1196} (conf: 0.876, supp: 0.072, lift: 3.160, conv: 5.828)
{1196, 1387} -> {260} (conf: 0.913, supp: 0.072, lift: 2.772, conv: 7.718)
{150, 260} -> {1196} (conf: 0.806, supp: 0.082, lift: 2.907, conv: 3.723)
{1196, 150} -> {260} (conf: 0.898, supp: 0.082, lift: 2.725, conv: 6.548)
{1196, 1527} -> {2571} (conf: 0.865, supp: 0.078, lift: 2.719, conv: 5.051)
{1527, 260} -> {1196} (conf: 0.881, supp: 0.082, lift: 3.179, conv: 6.079)
{1196, 1527} -> {260} (conf: 0.904, supp: 0.082, lift: 2.745, conv: 7.006)
{1196, 1580} -> {2571} (conf: 0.813, supp: 0.084, lift: 2.555, conv: 3.644)
{1580, 260} -> {1196} (conf: 0.878, supp: 0.094, lift: 3.166, conv: 5.907)
{1196, 1580} -> {260} (conf: 0.904, supp: 0.094, lift: 2.744, conv: 6.974)
{1617, 260} -> {1196} (conf: 0.842, supp: 0.077, lift: 3.037, conv: 4.565)
{1196, 1617} -> {260} (conf: 0.859, supp: 0.077, lift: 2.607, conv: 4.749)
{1196, 1704} -> {2571} (conf: 0.801, supp: 0.074, lift: 2.518, conv: 3.430)
{1704, 260} -> {1196} (conf: 0.866, supp: 0.080, lift: 3.125, conv: 5.404)
{1196, 1704} -> {260} (conf: 0.870, supp: 0.080, lift: 2.640, conv: 5.139)
{1196, 1704} -> {318} (conf: 0.808, supp: 0.075, lift: 1.920, conv: 3.016)
{2028, 260} -> {1196} (conf: 0.865, supp: 0.110, lift: 3.121, conv: 5.362)
{1196, 2028} -> {260} (conf: 0.868, supp: 0.110, lift: 2.635, conv: 5.074)
{2115, 260} -> {1196} (conf: 0.922, supp: 0.072, lift: 3.327, conv: 9.289)
{1196, 2115} -> {260} (conf: 0.910, supp: 0.072, lift: 2.762, conv: 7.416)
{2571, 260} -> {1196} (conf: 0.871, supp: 0.160, lift: 3.142, conv: 5.601)
{1196, 2571} -> {260} (conf: 0.883, supp: 0.160, lift: 2.680, conv: 5.712)
{1196, 2762} -> {2571} (conf: 0.825, supp: 0.105, lift: 2.594, conv: 3.906)
{1196, 2959} -> {2571} (conf: 0.856, supp: 0.107, lift: 2.690, conv: 4.724)
{1196, 3578} -> {2571} (conf: 0.861, supp: 0.093, lift: 2.708, conv: 4.922)
{1196, 3793} -> {2571} (conf: 0.874, supp: 0.075, lift: 2.748, conv: 5.430)
{1196, 3996} -> {2571} (conf: 0.843, supp: 0.072, lift: 2.648, conv: 4.332)
{1196, 4226} -> {2571} (conf: 0.852, supp: 0.087, lift: 2.679, conv: 4.618)
{1196, 4306} -> {2571} (conf: 0.849, supp: 0.084, lift: 2.670, conv: 4.530)
{1196, 4993} -> {2571} (conf: 0.844, supp: 0.114, lift: 2.652, conv: 4.362)
{1196, 5952} -> {2571} (conf: 0.854, supp: 0.105, lift: 2.684, conv: 4.666)
{1196, 6539} -> {2571} (conf: 0.863, supp: 0.073, lift: 2.712, conv: 4.975)
{1196, 7153} -> {2571} (conf: 0.854, supp: 0.100, lift: 2.685, conv: 4.682)
{260, 2716} -> {1196} (conf: 0.892, supp: 0.090, lift: 3.218, conv: 6.692)
{1196, 2716} -> {260} (conf: 0.884, supp: 0.090, lift: 2.684, conv: 5.789)
{260, 2762} -> {1196} (conf: 0.858, supp: 0.110, lift: 3.097, conv: 5.101)
{1196, 2762} -> {260} (conf: 0.866, supp: 0.110, lift: 2.630, conv: 5.008)
{260, 2858} -> {1196} (conf: 0.839, supp: 0.110, lift: 3.026, conv: 4.482)
{1196, 2858} -> {260} (conf: 0.846, supp: 0.110, lift: 2.568, conv: 4.346)
{260, 2918} -> {1196} (conf: 0.890, supp: 0.074, lift: 3.212, conv: 6.590)
{1196, 2918} -> {260} (conf: 0.877, supp: 0.074, lift: 2.663, conv: 5.451)
{260, 2959} -> {1196} (conf: 0.865, supp: 0.109, lift: 3.122, conv: 5.370)
{1196, 2959} -> {260} (conf: 0.872, supp: 0.109, lift: 2.646, conv: 5.225)
{260, 296} -> {1196} (conf: 0.800, supp: 0.139, lift: 2.887, conv: 3.616)
{1196, 296} -> {260} (conf: 0.870, supp: 0.139, lift: 2.643, conv: 5.173)
{260, 2997} -> {1196} (conf: 0.850, supp: 0.070, lift: 3.068, conv: 4.832)
{1196, 2997} -> {260} (conf: 0.857, supp: 0.070, lift: 2.602, conv: 4.695)
{1196, 318} -> {260} (conf: 0.866, supp: 0.138, lift: 2.630, conv: 5.009)
{1196, 32} -> {260} (conf: 0.893, supp: 0.100, lift: 2.712, conv: 6.276)
{260, 356} -> {1196} (conf: 0.811, supp: 0.126, lift: 2.927, conv: 3.832)
{1196, 356} -> {260} (conf: 0.880, supp: 0.126, lift: 2.671, conv: 5.575)
{260, 3578} -> {1196} (conf: 0.881, supp: 0.095, lift: 3.177, conv: 6.056)
{1196, 3578} -> {260} (conf: 0.885, supp: 0.095, lift: 2.688, conv: 5.842)
{260, 364} -> {1196} (conf: 0.855, supp: 0.075, lift: 3.084, conv: 4.974)
{1196, 364} -> {260} (conf: 0.906, supp: 0.075, lift: 2.750, conv: 7.118)
{260, 3793} -> {1196} (conf: 0.906, supp: 0.077, lift: 3.269, conv: 7.692)
{1196, 3793} -> {260} (conf: 0.905, supp: 0.077, lift: 2.747, conv: 7.045)
{260, 3996} -> {1196} (conf: 0.880, supp: 0.075, lift: 3.174, conv: 6.008)
{1196, 3996} -> {260} (conf: 0.883, supp: 0.075, lift: 2.680, conv: 5.716)
{260, 4226} -> {1196} (conf: 0.867, supp: 0.089, lift: 3.129, conv: 5.451)
{1196, 4226} -> {260} (conf: 0.874, supp: 0.089, lift: 2.654, conv: 5.331)
{260, 4306} -> {1196} (conf: 0.883, supp: 0.088, lift: 3.184, conv: 6.152)
{1196, 4306} -> {260} (conf: 0.894, supp: 0.088, lift: 2.714, conv: 6.329)
{260, 457} -> {1196} (conf: 0.810, supp: 0.100, lift: 2.922, conv: 3.805)
{1196, 457} -> {260} (conf: 0.895, supp: 0.100, lift: 2.718, conv: 6.401)
{260, 47} -> {1196} (conf: 0.844, supp: 0.099, lift: 3.044, conv: 4.629)
{1196, 47} -> {260} (conf: 0.884, supp: 0.099, lift: 2.684, conv: 5.790)
{260, 480} -> {1196} (conf: 0.834, supp: 0.114, lift: 3.009, conv: 4.356)
{1196, 480} -> {260} (conf: 0.905, supp: 0.114, lift: 2.748, conv: 7.075)
{260, 4886} -> {1196} (conf: 0.894, supp: 0.070, lift: 3.224, conv: 6.787)
{1196, 4886} -> {260} (conf: 0.897, supp: 0.070, lift: 2.723, conv: 6.493)
{260, 4993} -> {1196} (conf: 0.889, supp: 0.121, lift: 3.209, conv: 6.541)
{1196, 4993} -> {260} (conf: 0.891, supp: 0.121, lift: 2.704, conv: 6.129)
{260, 50} -> {1196} (conf: 0.808, supp: 0.116, lift: 2.917, conv: 3.773)
{1196, 50} -> {260} (conf: 0.869, supp: 0.116, lift: 2.639, conv: 5.125)
{1196, 527} -> {260} (conf: 0.860, supp: 0.112, lift: 2.611, conv: 4.794)
{260, 541} -> {1196} (conf: 0.866, supp: 0.108, lift: 3.125, conv: 5.399)
{1196, 541} -> {260} (conf: 0.893, supp: 0.108, lift: 2.711, conv: 6.261)
{260, 588} -> {1196} (conf: 0.849, supp: 0.072, lift: 3.063, conv: 4.786)
{1196, 588} -> {260} (conf: 0.903, supp: 0.072, lift: 2.742, conv: 6.933)
{260, 589} -> {1196} (conf: 0.850, supp: 0.130, lift: 3.067, conv: 4.821)
{1196, 589} -> {260} (conf: 0.899, supp: 0.130, lift: 2.731, conv: 6.666)
{260, 592} -> {1196} (conf: 0.872, supp: 0.078, lift: 3.146, conv: 5.643)
{1196, 592} -> {260} (conf: 0.910, supp: 0.078, lift: 2.762, conv: 7.432)
{1196, 593} -> {260} (conf: 0.864, supp: 0.135, lift: 2.624, conv: 4.945)
{260, 5952} -> {1196} (conf: 0.897, supp: 0.110, lift: 3.237, conv: 7.023)
{1196, 5952} -> {260} (conf: 0.896, supp: 0.110, lift: 2.719, conv: 6.430)
{1196, 608} -> {260} (conf: 0.860, supp: 0.098, lift: 2.611, conv: 4.788)
{260, 6539} -> {1196} (conf: 0.898, supp: 0.077, lift: 3.242, conv: 7.121)
{1196, 6539} -> {260} (conf: 0.908, supp: 0.077, lift: 2.756, conv: 7.271)
{260, 7153} -> {1196} (conf: 0.902, supp: 0.105, lift: 3.254, conv: 7.377)
{1196, 7153} -> {260} (conf: 0.896, supp: 0.105, lift: 2.722, conv: 6.475)
{260, 750} -> {1196} (conf: 0.846, supp: 0.076, lift: 3.051, conv: 4.685)
{1196, 750} -> {260} (conf: 0.888, supp: 0.076, lift: 2.695, conv: 5.976)
{1196, 780} -> {260} (conf: 0.912, supp: 0.074, lift: 2.770, conv: 7.655)
{1196, 858} -> {260} (conf: 0.875, supp: 0.118, lift: 2.656, conv: 5.350)
{260, 912} -> {1196} (conf: 0.824, supp: 0.071, lift: 2.973, conv: 4.106)
{1196, 912} -> {260} (conf: 0.863, supp: 0.071, lift: 2.621, conv: 4.901)
{260, 919} -> {1196} (conf: 0.852, supp: 0.071, lift: 3.072, conv: 4.869)
{1196, 919} -> {260} (conf: 0.894, supp: 0.071, lift: 2.715, conv: 6.349)
{260, 924} -> {1196} (conf: 0.864, supp: 0.078, lift: 3.119, conv: 5.332)
{1196, 924} -> {260} (conf: 0.898, supp: 0.078, lift: 2.726, conv: 6.569)
{1196, 47} -> {296} (conf: 0.827, supp: 0.092, lift: 2.070, conv: 3.469)
{1196, 608} -> {296} (conf: 0.809, supp: 0.092, lift: 2.025, conv: 3.139)
{1196, 4306} -> {4993} (conf: 0.809, supp: 0.080, lift: 3.506, conv: 4.032)
{1196, 5952} -> {4993} (conf: 0.935, supp: 0.115, lift: 4.053, conv: 11.921)
{1196, 4993} -> {5952} (conf: 0.846, supp: 0.115, lift: 4.059, conv: 5.141)
{1196, 6539} -> {4993} (conf: 0.858, supp: 0.073, lift: 3.717, conv: 5.413)
{1196, 7153} -> {4993} (conf: 0.930, supp: 0.108, lift: 4.027, conv: 10.911)
{1196, 6539} -> {5952} (conf: 0.844, supp: 0.071, lift: 4.048, conv: 5.065)
{1196, 7153} -> {5952} (conf: 0.908, supp: 0.106, lift: 4.357, conv: 8.622)
{1196, 5952} -> {7153} (conf: 0.864, supp: 0.106, lift: 4.406, conv: 5.908)
{1197, 1210} -> {1198} (conf: 0.805, supp: 0.087, lift: 2.935, conv: 3.722)
{1197, 1240} -> {1198} (conf: 0.844, supp: 0.070, lift: 3.077, conv: 4.643)
{1197, 1291} -> {1198} (conf: 0.912, supp: 0.085, lift: 3.326, conv: 8.267)
{1197, 260} -> {1198} (conf: 0.804, supp: 0.102, lift: 2.933, conv: 3.710)
{1197, 1210} -> {260} (conf: 0.887, supp: 0.096, lift: 2.693, conv: 5.933)
{1197, 1291} -> {260} (conf: 0.827, supp: 0.077, lift: 2.510, conv: 3.867)
{1197, 5952} -> {4993} (conf: 0.931, supp: 0.074, lift: 4.034, conv: 11.174)
{1197, 4993} -> {5952} (conf: 0.833, supp: 0.074, lift: 3.995, conv: 4.730)
{1198, 1200} -> {1214} (conf: 0.815, supp: 0.089, lift: 4.465, conv: 4.426)
{1200, 1291} -> {1198} (conf: 0.919, supp: 0.078, lift: 3.350, conv: 8.923)
{1198, 1200} -> {260} (conf: 0.833, supp: 0.091, lift: 2.530, conv: 4.025)
{1210, 1291} -> {1198} (conf: 0.901, supp: 0.115, lift: 3.285, conv: 7.324)
{1198, 1210} -> {260} (conf: 0.903, supp: 0.144, lift: 2.742, conv: 6.916)
{1210, 2716} -> {1198} (conf: 0.808, supp: 0.075, lift: 2.948, conv: 3.787)
{1210, 457} -> {1198} (conf: 0.800, supp: 0.085, lift: 2.918, conv: 3.632)
{1198, 1213} -> {296} (conf: 0.842, supp: 0.081, lift: 2.108, conv: 3.802)
{1214, 1291} -> {1198} (conf: 0.914, supp: 0.082, lift: 3.332, conv: 8.415)
{1198, 1214} -> {260} (conf: 0.829, supp: 0.100, lift: 2.517, conv: 3.924)
{1198, 1221} -> {858} (conf: 0.949, supp: 0.096, lift: 3.572, conv: 14.262)
{1240, 1291} -> {1198} (conf: 0.917, supp: 0.093, lift: 3.344, conv: 8.745)
{1198, 1240} -> {260} (conf: 0.816, supp: 0.107, lift: 2.477, conv: 3.644)
{1240, 457} -> {1198} (conf: 0.841, supp: 0.076, lift: 3.068, conv: 4.572)
{1265, 1291} -> {1198} (conf: 0.907, supp: 0.076, lift: 3.307, conv: 7.804)
{1270, 1291} -> {1198} (conf: 0.899, supp: 0.105, lift: 3.277, conv: 7.161)
{1270, 457} -> {1198} (conf: 0.817, supp: 0.082, lift: 2.979, conv: 3.965)
{1291, 1580} -> {1198} (conf: 0.900, supp: 0.074, lift: 3.281, conv: 7.246)
{1291, 2028} -> {1198} (conf: 0.897, supp: 0.086, lift: 3.269, conv: 7.020)
{1291, 2115} -> {1198} (conf: 0.909, supp: 0.075, lift: 3.316, conv: 8.009)
{1198, 2115} -> {1291} (conf: 0.845, supp: 0.075, lift: 4.592, conv: 5.265)
{1291, 2571} -> {1198} (conf: 0.878, supp: 0.111, lift: 3.201, conv: 5.936)
{1291, 260} -> {1198} (conf: 0.902, supp: 0.124, lift: 3.290, conv: 7.417)
{1291, 2716} -> {1198} (conf: 0.910, supp: 0.075, lift: 3.317, conv: 8.042)
{1291, 2762} -> {1198} (conf: 0.885, supp: 0.086, lift: 3.227, conv: 6.307)
{1291, 2858} -> {1198} (conf: 0.878, supp: 0.078, lift: 3.200, conv: 5.926)
{1291, 2959} -> {1198} (conf: 0.870, supp: 0.079, lift: 3.172, conv: 5.575)
{1291, 296} -> {1198} (conf: 0.883, supp: 0.097, lift: 3.221, conv: 6.222)
{1291, 318} -> {1198} (conf: 0.887, supp: 0.101, lift: 3.233, conv: 6.396)
{1291, 32} -> {1198} (conf: 0.901, supp: 0.072, lift: 3.285, conv: 7.315)
{1291, 356} -> {1198} (conf: 0.875, supp: 0.098, lift: 3.191, conv: 5.816)
{1291, 3578} -> {1198} (conf: 0.878, supp: 0.078, lift: 3.202, conv: 5.950)
{1291, 4306} -> {1198} (conf: 0.873, supp: 0.071, lift: 3.182, conv: 5.695)
{1291, 457} -> {1198} (conf: 0.909, supp: 0.086, lift: 3.314, conv: 7.955)
{1291, 47} -> {1198} (conf: 0.888, supp: 0.078, lift: 3.239, conv: 6.498)
{1291, 480} -> {1198} (conf: 0.908, supp: 0.089, lift: 3.310, conv: 7.854)
{1291, 4993} -> {1198} (conf: 0.878, supp: 0.088, lift: 3.200, conv: 5.929)
{1291, 50} -> {1198} (conf: 0.898, supp: 0.085, lift: 3.273, conv: 7.095)
{1291, 527} -> {1198} (conf: 0.888, supp: 0.082, lift: 3.238, conv: 6.486)
{1291, 541} -> {1198} (conf: 0.919, supp: 0.074, lift: 3.353, conv: 9.007)
{1291, 589} -> {1198} (conf: 0.898, supp: 0.097, lift: 3.276, conv: 7.148)
{1291, 593} -> {1198} (conf: 0.894, supp: 0.098, lift: 3.261, conv: 6.873)
{1291, 5952} -> {1198} (conf: 0.877, supp: 0.082, lift: 3.199, conv: 5.920)
{1291, 608} -> {1198} (conf: 0.911, supp: 0.071, lift: 3.320, conv: 8.118)
{1291, 7153} -> {1198} (conf: 0.882, supp: 0.077, lift: 3.215, conv: 6.134)
{1291, 858} -> {1198} (conf: 0.899, supp: 0.083, lift: 3.280, conv: 7.219)
{1198, 1527} -> {2571} (conf: 0.858, supp: 0.071, lift: 2.698, conv: 4.810)
{1198, 1580} -> {260} (conf: 0.809, supp: 0.081, lift: 2.455, conv: 3.505)
{1198, 1704} -> {318} (conf: 0.819, supp: 0.078, lift: 1.947, conv: 3.203)
{2115, 260} -> {1198} (conf: 0.908, supp: 0.071, lift: 3.312, conv: 7.916)
{1198, 2959} -> {2571} (conf: 0.835, supp: 0.101, lift: 2.626, conv: 4.144)
{1198, 3578} -> {2571} (conf: 0.836, supp: 0.089, lift: 2.629, conv: 4.169)
{1198, 3996} -> {2571} (conf: 0.824, supp: 0.070, lift: 2.591, conv: 3.882)
{1198, 4226} -> {2571} (conf: 0.819, supp: 0.085, lift: 2.573, conv: 3.762)
{1198, 4306} -> {2571} (conf: 0.823, supp: 0.080, lift: 2.587, conv: 3.857)
{1198, 4993} -> {2571} (conf: 0.832, supp: 0.106, lift: 2.614, conv: 4.050)
{1198, 5952} -> {2571} (conf: 0.835, supp: 0.097, lift: 2.624, conv: 4.132)
{1198, 6539} -> {2571} (conf: 0.845, supp: 0.071, lift: 2.655, conv: 4.392)
{1198, 7153} -> {2571} (conf: 0.845, supp: 0.093, lift: 2.658, conv: 4.413)
{260, 2716} -> {1198} (conf: 0.817, supp: 0.082, lift: 2.978, conv: 3.960)
{1198, 2716} -> {260} (conf: 0.803, supp: 0.082, lift: 2.437, conv: 3.398)
{1198, 32} -> {260} (conf: 0.804, supp: 0.085, lift: 2.440, conv: 3.415)
{1198, 480} -> {260} (conf: 0.809, supp: 0.101, lift: 2.456, conv: 3.510)
{1198, 541} -> {260} (conf: 0.816, supp: 0.093, lift: 2.476, conv: 3.638)
{1198, 589} -> {260} (conf: 0.815, supp: 0.111, lift: 2.475, conv: 3.626)
{260, 592} -> {1198} (conf: 0.807, supp: 0.072, lift: 2.944, conv: 3.767)
{1198, 592} -> {260} (conf: 0.843, supp: 0.072, lift: 2.558, conv: 4.262)
{1198, 47} -> {296} (conf: 0.823, supp: 0.092, lift: 2.061, conv: 3.395)
{1198, 47} -> {593} (conf: 0.816, supp: 0.091, lift: 2.091, conv: 3.318)
{1198, 5952} -> {4993} (conf: 0.926, supp: 0.107, lift: 4.011, conv: 10.349)
{1198, 4993} -> {5952} (conf: 0.845, supp: 0.107, lift: 4.052, conv: 5.092)
{1198, 7153} -> {4993} (conf: 0.925, supp: 0.101, lift: 4.009, conv: 10.287)
{1198, 7153} -> {5952} (conf: 0.906, supp: 0.099, lift: 4.347, conv: 8.423)
{1198, 5952} -> {7153} (conf: 0.855, supp: 0.099, lift: 4.362, conv: 5.555)
{1200, 1210} -> {1214} (conf: 0.815, supp: 0.082, lift: 4.464, conv: 4.425)
{1200, 1210} -> {260} (conf: 0.910, supp: 0.092, lift: 2.763, conv: 7.452)
{1200, 1240} -> {1214} (conf: 0.840, supp: 0.088, lift: 4.599, conv: 5.105)
{1200, 1270} -> {1214} (conf: 0.825, supp: 0.076, lift: 4.516, conv: 4.660)
{1200, 1291} -> {1214} (conf: 0.831, supp: 0.070, lift: 4.552, conv: 4.847)
{1200, 2571} -> {1214} (conf: 0.822, supp: 0.090, lift: 4.501, conv: 4.593)
{1200, 260} -> {1214} (conf: 0.828, supp: 0.095, lift: 4.536, conv: 4.761)
{1200, 296} -> {1214} (conf: 0.828, supp: 0.083, lift: 4.535, conv: 4.754)
{1200, 318} -> {1214} (conf: 0.818, supp: 0.076, lift: 4.478, conv: 4.485)
{1200, 32} -> {1214} (conf: 0.859, supp: 0.070, lift: 4.704, conv: 5.801)
{1200, 50} -> {1214} (conf: 0.824, supp: 0.071, lift: 4.513, conv: 4.646)
{1200, 541} -> {1214} (conf: 0.864, supp: 0.080, lift: 4.731, conv: 6.005)
{1200, 589} -> {1214} (conf: 0.828, supp: 0.087, lift: 4.532, conv: 4.739)
{1200, 593} -> {1214} (conf: 0.827, supp: 0.085, lift: 4.529, conv: 4.726)
{1200, 858} -> {1214} (conf: 0.845, supp: 0.071, lift: 4.628, conv: 5.281)
