min support - 0.1 
min confidence - 0.2 
max length - 5.0
{110} -> {1} (conf: 0.388, supp: 0.118, lift: 1.432, conv: 1.191)
{4993} -> {2028} (conf: 0.455, supp: 0.105, lift: 2.067, conv: 1.431)
{2028} -> {4993} (conf: 0.477, supp: 0.105, lift: 2.067, conv: 1.471)
{50} -> {2028} (conf: 0.373, supp: 0.114, lift: 1.697, conv: 1.245)
{2028} -> {50} (conf: 0.516, supp: 0.114, lift: 1.697, conv: 1.438)
{527} -> {2028} (conf: 0.390, supp: 0.124, lift: 1.773, conv: 1.279)
{2028} -> {527} (conf: 0.565, supp: 0.124, lift: 1.773, conv: 1.565)
{589} -> {2028} (conf: 0.393, supp: 0.111, lift: 1.783, conv: 1.284)
{2028} -> {589} (conf: 0.506, supp: 0.111, lift: 1.783, conv: 1.450)
{593} -> {2028} (conf: 0.346, supp: 0.135, lift: 1.573, conv: 1.193)
{2028} -> {593} (conf: 0.614, supp: 0.135, lift: 1.573, conv: 1.580)
{858} -> {2028} (conf: 0.426, supp: 0.113, lift: 1.936, conv: 1.359)
{2028} -> {858} (conf: 0.514, supp: 0.113, lift: 1.936, conv: 1.511)
{2571} -> {2329} (conf: 0.332, supp: 0.106, lift: 2.213, conv: 1.273)
{2329} -> {2571} (conf: 0.704, supp: 0.106, lift: 2.213, conv: 2.303)
{2858} -> {2329} (conf: 0.366, supp: 0.102, lift: 2.437, conv: 1.340)
{2329} -> {2858} (conf: 0.676, supp: 0.102, lift: 2.437, conv: 2.232)
{2959} -> {2329} (conf: 0.445, supp: 0.113, lift: 2.962, conv: 1.530)
{2329} -> {2959} (conf: 0.752, supp: 0.113, lift: 2.962, conv: 3.012)
{296} -> {2329} (conf: 0.276, supp: 0.110, lift: 1.838, conv: 1.174)
{2329} -> {296} (conf: 0.734, supp: 0.110, lift: 1.838, conv: 2.258)
{318} -> {2329} (conf: 0.256, supp: 0.108, lift: 1.703, conv: 1.142)
{2329} -> {318} (conf: 0.716, supp: 0.108, lift: 1.703, conv: 2.043)
{260} -> {2571} (conf: 0.559, supp: 0.184, lift: 1.756, conv: 1.545)
{2571} -> {260} (conf: 0.578, supp: 0.184, lift: 1.756, conv: 1.591)
{2716} -> {2571} (conf: 0.680, supp: 0.103, lift: 2.137, conv: 2.131)
{2571} -> {2716} (conf: 0.323, supp: 0.103, lift: 2.137, conv: 1.254)
{2762} -> {2571} (conf: 0.687, supp: 0.163, lift: 2.159, conv: 2.178)
{2571} -> {2762} (conf: 0.512, supp: 0.163, lift: 2.159, conv: 1.563)
{2858} -> {2571} (conf: 0.598, supp: 0.166, lift: 1.881, conv: 1.697)
{2571} -> {2858} (conf: 0.522, supp: 0.166, lift: 1.881, conv: 1.511)
{2959} -> {2571} (conf: 0.696, supp: 0.177, lift: 2.188, conv: 2.245)
{2571} -> {2959} (conf: 0.556, supp: 0.177, lift: 2.188, conv: 1.679)
{296} -> {2571} (conf: 0.467, supp: 0.186, lift: 1.467, conv: 1.279)
{2571} -> {296} (conf: 0.586, supp: 0.186, lift: 1.467, conv: 1.450)
{318} -> {2571} (conf: 0.441, supp: 0.186, lift: 1.387, conv: 1.220)
{2571} -> {318} (conf: 0.583, supp: 0.186, lift: 1.387, conv: 1.390)
{32} -> {2571} (conf: 0.529, supp: 0.128, lift: 1.664, conv: 1.449)
{2571} -> {32} (conf: 0.402, supp: 0.128, lift: 1.664, conv: 1.268)
{356} -> {2571} (conf: 0.452, supp: 0.169, lift: 1.421, conv: 1.244)
{2571} -> {356} (conf: 0.531, supp: 0.169, lift: 1.421, conv: 1.336)
{3578} -> {2571} (conf: 0.727, supp: 0.138, lift: 2.284, conv: 2.494)
{2571} -> {3578} (conf: 0.433, supp: 0.138, lift: 2.284, conv: 1.429)
{3793} -> {2571} (conf: 0.770, supp: 0.102, lift: 2.420, conv: 2.965)
{2571} -> {3793} (conf: 0.319, supp: 0.102, lift: 2.420, conv: 1.275)
{3996} -> {2571} (conf: 0.714, supp: 0.101, lift: 2.243, conv: 2.382)
{2571} -> {3996} (conf: 0.318, supp: 0.101, lift: 2.243, conv: 1.259)
{4226} -> {2571} (conf: 0.704, supp: 0.138, lift: 2.213, conv: 2.304)
{2571} -> {4226} (conf: 0.434, supp: 0.138, lift: 2.213, conv: 1.421)
{4306} -> {2571} (conf: 0.692, supp: 0.126, lift: 2.175, conv: 2.213)
{2571} -> {4306} (conf: 0.395, supp: 0.126, lift: 2.175, conv: 1.353)
{457} -> {2571} (conf: 0.398, supp: 0.112, lift: 1.251, conv: 1.133)
{2571} -> {457} (conf: 0.352, supp: 0.112, lift: 1.251, conv: 1.109)
{47} -> {2571} (conf: 0.543, supp: 0.138, lift: 1.708, conv: 1.493)
{2571} -> {47} (conf: 0.433, supp: 0.138, lift: 1.708, conv: 1.316)
{480} -> {2571} (conf: 0.487, supp: 0.133, lift: 1.530, conv: 1.329)
{2571} -> {480} (conf: 0.419, supp: 0.133, lift: 1.530, conv: 1.249)
{4963} -> {2571} (conf: 0.757, supp: 0.101, lift: 2.379, conv: 2.805)
{2571} -> {4963} (conf: 0.317, supp: 0.101, lift: 2.379, conv: 1.269)
{4993} -> {2571} (conf: 0.731, supp: 0.169, lift: 2.299, conv: 2.538)
{2571} -> {4993} (conf: 0.531, supp: 0.169, lift: 2.299, conv: 1.639)
{50} -> {2571} (conf: 0.506, supp: 0.154, lift: 1.590, conv: 1.380)
{2571} -> {50} (conf: 0.484, supp: 0.154, lift: 1.590, conv: 1.348)
{527} -> {2571} (conf: 0.439, supp: 0.140, lift: 1.379, conv: 1.215)
{2571} -> {527} (conf: 0.439, supp: 0.140, lift: 1.379, conv: 1.215)
{541} -> {2571} (conf: 0.653, supp: 0.119, lift: 2.053, conv: 1.966)
{2571} -> {541} (conf: 0.373, supp: 0.119, lift: 2.053, conv: 1.305)
{589} -> {2571} (conf: 0.551, supp: 0.156, lift: 1.732, conv: 1.519)
{2571} -> {589} (conf: 0.492, supp: 0.156, lift: 1.732, conv: 1.409)
{593} -> {2571} (conf: 0.446, supp: 0.174, lift: 1.403, conv: 1.231)
{2571} -> {593} (conf: 0.548, supp: 0.174, lift: 1.403, conv: 1.348)
{5952} -> {2571} (conf: 0.731, supp: 0.152, lift: 2.298, conv: 2.536)
{2571} -> {5952} (conf: 0.479, supp: 0.152, lift: 2.298, conv: 1.519)
{608} -> {2571} (conf: 0.455, supp: 0.116, lift: 1.429, conv: 1.250)
{2571} -> {608} (conf: 0.366, supp: 0.116, lift: 1.429, conv: 1.173)
{6539} -> {2571} (conf: 0.728, supp: 0.107, lift: 2.289, conv: 2.508)
{2571} -> {6539} (conf: 0.335, supp: 0.107, lift: 2.289, conv: 1.284)
{7153} -> {2571} (conf: 0.747, supp: 0.146, lift: 2.347, conv: 2.692)
{2571} -> {7153} (conf: 0.460, supp: 0.146, lift: 2.347, conv: 1.489)
{858} -> {2571} (conf: 0.527, supp: 0.140, lift: 1.658, conv: 1.443)
{2571} -> {858} (conf: 0.440, supp: 0.140, lift: 1.658, conv: 1.312)
{2716} -> {260} (conf: 0.664, supp: 0.100, lift: 2.017, conv: 1.998)
{260} -> {2716} (conf: 0.305, supp: 0.100, lift: 2.017, conv: 1.221)
{2762} -> {260} (conf: 0.542, supp: 0.128, lift: 1.645, conv: 1.464)
{260} -> {2762} (conf: 0.390, supp: 0.128, lift: 1.645, conv: 1.251)
{2858} -> {260} (conf: 0.472, supp: 0.131, lift: 1.433, conv: 1.270)
{260} -> {2858} (conf: 0.398, supp: 0.131, lift: 1.433, conv: 1.200)
{2959} -> {260} (conf: 0.497, supp: 0.126, lift: 1.509, conv: 1.333)
{260} -> {2959} (conf: 0.383, supp: 0.126, lift: 1.509, conv: 1.209)
{296} -> {260} (conf: 0.434, supp: 0.174, lift: 1.319, conv: 1.186)
{260} -> {296} (conf: 0.527, supp: 0.174, lift: 1.319, conv: 1.269)
{318} -> {260} (conf: 0.411, supp: 0.173, lift: 1.249, conv: 1.139)
{260} -> {318} (conf: 0.525, supp: 0.173, lift: 1.249, conv: 1.221)
{32} -> {260} (conf: 0.534, supp: 0.129, lift: 1.620, conv: 1.438)
{260} -> {32} (conf: 0.391, supp: 0.129, lift: 1.620, conv: 1.246)
{356} -> {260} (conf: 0.416, supp: 0.156, lift: 1.263, conv: 1.149)
{260} -> {356} (conf: 0.472, supp: 0.156, lift: 1.263, conv: 1.187)
{3578} -> {260} (conf: 0.569, supp: 0.108, lift: 1.729, conv: 1.557)
{260} -> {3578} (conf: 0.328, supp: 0.108, lift: 1.729, conv: 1.206)
{4226} -> {260} (conf: 0.522, supp: 0.102, lift: 1.584, conv: 1.402)
{260} -> {4226} (conf: 0.311, supp: 0.102, lift: 1.584, conv: 1.166)
{457} -> {260} (conf: 0.440, supp: 0.124, lift: 1.335, conv: 1.197)
{260} -> {457} (conf: 0.376, supp: 0.124, lift: 1.335, conv: 1.151)
{47} -> {260} (conf: 0.462, supp: 0.117, lift: 1.403, conv: 1.247)
{260} -> {47} (conf: 0.356, supp: 0.117, lift: 1.403, conv: 1.158)
{480} -> {260} (conf: 0.500, supp: 0.137, lift: 1.517, conv: 1.341)
{260} -> {480} (conf: 0.415, supp: 0.137, lift: 1.517, conv: 1.242)
{4993} -> {260} (conf: 0.588, supp: 0.136, lift: 1.786, conv: 1.629)
{260} -> {4993} (conf: 0.412, supp: 0.136, lift: 1.786, conv: 1.309)
{50} -> {260} (conf: 0.470, supp: 0.143, lift: 1.428, conv: 1.266)
{260} -> {50} (conf: 0.434, supp: 0.143, lift: 1.428, conv: 1.230)
{527} -> {260} (conf: 0.439, supp: 0.140, lift: 1.333, conv: 1.196)
{260} -> {527} (conf: 0.424, supp: 0.140, lift: 1.333, conv: 1.184)
{541} -> {260} (conf: 0.683, supp: 0.124, lift: 2.074, conv: 2.117)
{260} -> {541} (conf: 0.377, supp: 0.124, lift: 2.074, conv: 1.313)
{589} -> {260} (conf: 0.539, supp: 0.153, lift: 1.635, conv: 1.453)
{260} -> {589} (conf: 0.464, supp: 0.153, lift: 1.635, conv: 1.336)
{593} -> {260} (conf: 0.436, supp: 0.170, lift: 1.325, conv: 1.190)
{260} -> {593} (conf: 0.517, supp: 0.170, lift: 1.325, conv: 1.263)
{5952} -> {260} (conf: 0.588, supp: 0.122, lift: 1.784, conv: 1.626)
{260} -> {5952} (conf: 0.372, supp: 0.122, lift: 1.784, conv: 1.260)
{608} -> {260} (conf: 0.525, supp: 0.135, lift: 1.594, conv: 1.412)
{260} -> {608} (conf: 0.408, supp: 0.135, lift: 1.594, conv: 1.257)
{7153} -> {260} (conf: 0.591, supp: 0.116, lift: 1.795, conv: 1.641)
{260} -> {7153} (conf: 0.352, supp: 0.116, lift: 1.795, conv: 1.241)
{780} -> {260} (conf: 0.568, supp: 0.100, lift: 1.723, conv: 1.551)
{260} -> {780} (conf: 0.304, supp: 0.100, lift: 1.723, conv: 1.184)
{858} -> {260} (conf: 0.568, supp: 0.151, lift: 1.724, conv: 1.551)
{260} -> {858} (conf: 0.458, supp: 0.151, lift: 1.724, conv: 1.354)
{2858} -> {2762} (conf: 0.517, supp: 0.143, lift: 2.181, conv: 1.579)
{2762} -> {2858} (conf: 0.605, supp: 0.143, lift: 2.181, conv: 1.830)
{2959} -> {2762} (conf: 0.512, supp: 0.130, lift: 2.158, conv: 1.562)
{2762} -> {2959} (conf: 0.548, supp: 0.130, lift: 2.158, conv: 1.651)
{296} -> {2762} (conf: 0.357, supp: 0.143, lift: 1.505, conv: 1.186)
{2762} -> {296} (conf: 0.601, supp: 0.143, lift: 1.505, conv: 1.506)
{318} -> {2762} (conf: 0.355, supp: 0.149, lift: 1.496, conv: 1.182)
{2762} -> {318} (conf: 0.629, supp: 0.149, lift: 1.496, conv: 1.562)
{356} -> {2762} (conf: 0.368, supp: 0.138, lift: 1.553, conv: 1.207)
{2762} -> {356} (conf: 0.580, supp: 0.138, lift: 1.553, conv: 1.492)
{3578} -> {2762} (conf: 0.591, supp: 0.112, lift: 2.494, conv: 1.866)
{2762} -> {3578} (conf: 0.473, supp: 0.112, lift: 2.494, conv: 1.537)
{4226} -> {2762} (conf: 0.543, supp: 0.107, lift: 2.289, conv: 1.668)
{2762} -> {4226} (conf: 0.449, supp: 0.107, lift: 2.289, conv: 1.459)
{4306} -> {2762} (conf: 0.560, supp: 0.102, lift: 2.360, conv: 1.732)
{2762} -> {4306} (conf: 0.429, supp: 0.102, lift: 2.360, conv: 1.433)
{47} -> {2762} (conf: 0.449, supp: 0.114, lift: 1.894, conv: 1.385)
{2762} -> {47} (conf: 0.480, supp: 0.114, lift: 1.894, conv: 1.436)
{480} -> {2762} (conf: 0.369, supp: 0.101, lift: 1.556, conv: 1.209)
{2762} -> {480} (conf: 0.426, supp: 0.101, lift: 1.556, conv: 1.265)
{4993} -> {2762} (conf: 0.526, supp: 0.121, lift: 2.219, conv: 1.610)
{2762} -> {4993} (conf: 0.512, supp: 0.121, lift: 2.219, conv: 1.577)
{50} -> {2762} (conf: 0.409, supp: 0.124, lift: 1.725, conv: 1.291)
{2762} -> {50} (conf: 0.525, supp: 0.124, lift: 1.725, conv: 1.465)
{527} -> {2762} (conf: 0.373, supp: 0.119, lift: 1.573, conv: 1.217)
{2762} -> {527} (conf: 0.501, supp: 0.119, lift: 1.573, conv: 1.365)
{589} -> {2762} (conf: 0.390, supp: 0.111, lift: 1.646, conv: 1.251)
{2762} -> {589} (conf: 0.467, supp: 0.111, lift: 1.646, conv: 1.344)
{593} -> {2762} (conf: 0.381, supp: 0.149, lift: 1.606, conv: 1.232)
{2762} -> {593} (conf: 0.627, supp: 0.149, lift: 1.606, conv: 1.635)
{5952} -> {2762} (conf: 0.530, supp: 0.111, lift: 2.238, conv: 1.625)
{2762} -> {5952} (conf: 0.466, supp: 0.111, lift: 2.238, conv: 1.484)
{608} -> {2762} (conf: 0.404, supp: 0.103, lift: 1.704, conv: 1.280)
{2762} -> {608} (conf: 0.436, supp: 0.103, lift: 1.704, conv: 1.320)
{7153} -> {2762} (conf: 0.524, supp: 0.103, lift: 2.210, conv: 1.603)
{2762} -> {7153} (conf: 0.433, supp: 0.103, lift: 2.210, conv: 1.419)
{858} -> {2762} (conf: 0.408, supp: 0.108, lift: 1.721, conv: 1.289)
{2762} -> {858} (conf: 0.457, supp: 0.108, lift: 1.721, conv: 1.353)
{2959} -> {2858} (conf: 0.613, supp: 0.156, lift: 2.210, conv: 1.869)
{2858} -> {2959} (conf: 0.561, supp: 0.156, lift: 2.210, conv: 1.701)
{296} -> {2858} (conf: 0.441, supp: 0.176, lift: 1.589, conv: 1.293)
{2858} -> {296} (conf: 0.635, supp: 0.176, lift: 1.589, conv: 1.645)
{2997} -> {2858} (conf: 0.739, supp: 0.116, lift: 2.661, conv: 2.764)
{2858} -> {2997} (conf: 0.416, supp: 0.116, lift: 2.661, conv: 1.445)
{318} -> {2858} (conf: 0.394, supp: 0.166, lift: 1.420, conv: 1.192)
{2858} -> {318} (conf: 0.597, supp: 0.166, lift: 1.420, conv: 1.438)
{32} -> {2858} (conf: 0.433, supp: 0.105, lift: 1.559, conv: 1.274)
{2858} -> {32} (conf: 0.377, supp: 0.105, lift: 1.559, conv: 1.217)
{356} -> {2858} (conf: 0.378, supp: 0.141, lift: 1.363, conv: 1.162)
{2858} -> {356} (conf: 0.510, supp: 0.141, lift: 1.363, conv: 1.277)
{3578} -> {2858} (conf: 0.572, supp: 0.108, lift: 2.061, conv: 1.688)
{2858} -> {3578} (conf: 0.391, supp: 0.108, lift: 2.061, conv: 1.330)
{4226} -> {2858} (conf: 0.637, supp: 0.125, lift: 2.295, conv: 1.991)
{2858} -> {4226} (conf: 0.451, supp: 0.125, lift: 2.295, conv: 1.463)
{47} -> {2858} (conf: 0.476, supp: 0.121, lift: 1.716, conv: 1.379)
{2858} -> {47} (conf: 0.435, supp: 0.121, lift: 1.716, conv: 1.321)
{4993} -> {2858} (conf: 0.516, supp: 0.119, lift: 1.861, conv: 1.494)
{2858} -> {4993} (conf: 0.429, supp: 0.119, lift: 1.861, conv: 1.348)
{50} -> {2858} (conf: 0.472, supp: 0.144, lift: 1.701, conv: 1.368)
{2858} -> {50} (conf: 0.518, supp: 0.144, lift: 1.701, conv: 1.442)
{527} -> {2858} (conf: 0.415, supp: 0.132, lift: 1.497, conv: 1.236)
{2858} -> {527} (conf: 0.477, supp: 0.132, lift: 1.497, conv: 1.302)
{589} -> {2858} (conf: 0.380, supp: 0.108, lift: 1.368, conv: 1.164)
{2858} -> {589} (conf: 0.388, supp: 0.108, lift: 1.368, conv: 1.171)
{593} -> {2858} (conf: 0.415, supp: 0.162, lift: 1.494, conv: 1.234)
{2858} -> {593} (conf: 0.583, supp: 0.162, lift: 1.494, conv: 1.463)
{5952} -> {2858} (conf: 0.508, supp: 0.106, lift: 1.832, conv: 1.469)
{2858} -> {5952} (conf: 0.382, supp: 0.106, lift: 1.832, conv: 1.280)
{608} -> {2858} (conf: 0.498, supp: 0.128, lift: 1.795, conv: 1.440)
{2858} -> {608} (conf: 0.460, supp: 0.128, lift: 1.795, conv: 1.377)
{858} -> {2858} (conf: 0.490, supp: 0.130, lift: 1.765, conv: 1.416)
{2858} -> {858} (conf: 0.469, supp: 0.130, lift: 1.765, conv: 1.382)
{296} -> {293} (conf: 0.289, supp: 0.115, lift: 1.914, conv: 1.194)
{293} -> {296} (conf: 0.765, supp: 0.115, lift: 1.914, conv: 2.550)
{318} -> {293} (conf: 0.249, supp: 0.105, lift: 1.652, conv: 1.131)
{293} -> {318} (conf: 0.695, supp: 0.105, lift: 1.652, conv: 1.899)
{593} -> {293} (conf: 0.265, supp: 0.104, lift: 1.760, conv: 1.156)
{293} -> {593} (conf: 0.687, supp: 0.104, lift: 1.760, conv: 1.950)
{296} -> {2959} (conf: 0.430, supp: 0.172, lift: 1.695, conv: 1.310)
{2959} -> {296} (conf: 0.677, supp: 0.172, lift: 1.695, conv: 1.859)
{318} -> {2959} (conf: 0.383, supp: 0.161, lift: 1.507, conv: 1.209)
{2959} -> {318} (conf: 0.634, supp: 0.161, lift: 1.507, conv: 1.583)
{32} -> {2959} (conf: 0.441, supp: 0.106, lift: 1.735, conv: 1.333)
{2959} -> {32} (conf: 0.419, supp: 0.106, lift: 1.735, conv: 1.305)
{356} -> {2959} (conf: 0.365, supp: 0.137, lift: 1.439, conv: 1.176)
{2959} -> {356} (conf: 0.538, supp: 0.137, lift: 1.439, conv: 1.355)
{3578} -> {2959} (conf: 0.598, supp: 0.113, lift: 2.356, conv: 1.857)
{2959} -> {3578} (conf: 0.447, supp: 0.113, lift: 2.356, conv: 1.465)
{4226} -> {2959} (conf: 0.696, supp: 0.137, lift: 2.741, conv: 2.455)
{2959} -> {4226} (conf: 0.538, supp: 0.137, lift: 2.741, conv: 1.740)
{4306} -> {2959} (conf: 0.555, supp: 0.101, lift: 2.187, conv: 1.678)
{2959} -> {4306} (conf: 0.397, supp: 0.101, lift: 2.187, conv: 1.358)
{47} -> {2959} (conf: 0.509, supp: 0.129, lift: 2.006, conv: 1.521)
{2959} -> {47} (conf: 0.508, supp: 0.129, lift: 2.006, conv: 1.518)
{4993} -> {2959} (conf: 0.595, supp: 0.137, lift: 2.343, conv: 1.842)
{2959} -> {4993} (conf: 0.541, supp: 0.137, lift: 2.343, conv: 1.675)
{50} -> {2959} (conf: 0.441, supp: 0.134, lift: 1.737, conv: 1.335)
{2959} -> {50} (conf: 0.529, supp: 0.134, lift: 1.737, conv: 1.476)
{527} -> {2959} (conf: 0.355, supp: 0.113, lift: 1.399, conv: 1.157)
{2959} -> {527} (conf: 0.445, supp: 0.113, lift: 1.399, conv: 1.229)
{589} -> {2959} (conf: 0.369, supp: 0.105, lift: 1.453, conv: 1.182)
{2959} -> {589} (conf: 0.412, supp: 0.105, lift: 1.453, conv: 1.219)
{593} -> {2959} (conf: 0.371, supp: 0.145, lift: 1.462, conv: 1.187)
{2959} -> {593} (conf: 0.571, supp: 0.145, lift: 1.462, conv: 1.420)
{5952} -> {2959} (conf: 0.594, supp: 0.124, lift: 2.340, conv: 1.839)
{2959} -> {5952} (conf: 0.488, supp: 0.124, lift: 2.340, conv: 1.545)
{7153} -> {2959} (conf: 0.616, supp: 0.121, lift: 2.424, conv: 1.941)
{2959} -> {7153} (conf: 0.475, supp: 0.121, lift: 2.424, conv: 1.532)
{7361} -> {2959} (conf: 0.720, supp: 0.101, lift: 2.835, conv: 2.665)
{2959} -> {7361} (conf: 0.399, supp: 0.101, lift: 2.835, conv: 1.429)
{858} -> {2959} (conf: 0.448, supp: 0.119, lift: 1.766, conv: 1.352)
{2959} -> {858} (conf: 0.469, supp: 0.119, lift: 1.766, conv: 1.383)
{2997} -> {296} (conf: 0.686, supp: 0.107, lift: 1.719, conv: 1.916)
{296} -> {2997} (conf: 0.269, supp: 0.107, lift: 1.719, conv: 1.154)
{318} -> {296} (conf: 0.608, supp: 0.256, lift: 1.523, conv: 1.533)
{296} -> {318} (conf: 0.641, supp: 0.256, lift: 1.523, conv: 1.612)
{32} -> {296} (conf: 0.666, supp: 0.161, lift: 1.668, conv: 1.798)
{296} -> {32} (conf: 0.403, supp: 0.161, lift: 1.668, conv: 1.270)
{356} -> {296} (conf: 0.578, supp: 0.216, lift: 1.448, conv: 1.424)
{296} -> {356} (conf: 0.541, supp: 0.216, lift: 1.448, conv: 1.365)
{3578} -> {296} (conf: 0.599, supp: 0.114, lift: 1.501, conv: 1.500)
{296} -> {3578} (conf: 0.285, supp: 0.114, lift: 1.501, conv: 1.133)
{364} -> {296} (conf: 0.546, supp: 0.104, lift: 1.367, conv: 1.323)
{296} -> {364} (conf: 0.262, supp: 0.104, lift: 1.367, conv: 1.095)
{380} -> {296} (conf: 0.594, supp: 0.101, lift: 1.488, conv: 1.480)
{296} -> {380} (conf: 0.252, supp: 0.101, lift: 1.488, conv: 1.110)
{4226} -> {296} (conf: 0.696, supp: 0.137, lift: 1.743, conv: 1.976)
{296} -> {4226} (conf: 0.342, supp: 0.137, lift: 1.743, conv: 1.222)
{4306} -> {296} (conf: 0.576, supp: 0.105, lift: 1.442, conv: 1.416)
{296} -> {4306} (conf: 0.262, supp: 0.105, lift: 1.442, conv: 1.109)
{457} -> {296} (conf: 0.584, supp: 0.164, lift: 1.463, conv: 1.444)
{296} -> {457} (conf: 0.412, supp: 0.164, lift: 1.463, conv: 1.221)
{47} -> {296} (conf: 0.750, supp: 0.190, lift: 1.878, conv: 2.402)
{296} -> {47} (conf: 0.476, supp: 0.190, lift: 1.878, conv: 1.424)
{480} -> {296} (conf: 0.555, supp: 0.152, lift: 1.390, conv: 1.350)
{296} -> {480} (conf: 0.380, supp: 0.152, lift: 1.390, conv: 1.172)
{4993} -> {296} (conf: 0.593, supp: 0.137, lift: 1.484, conv: 1.475)
{296} -> {4993} (conf: 0.343, supp: 0.137, lift: 1.484, conv: 1.170)
{50} -> {296} (conf: 0.704, supp: 0.214, lift: 1.763, conv: 2.031)
{296} -> {50} (conf: 0.537, supp: 0.214, lift: 1.763, conv: 1.501)
{527} -> {296} (conf: 0.596, supp: 0.190, lift: 1.491, conv: 1.485)
{296} -> {527} (conf: 0.475, supp: 0.190, lift: 1.491, conv: 1.297)
{541} -> {296} (conf: 0.665, supp: 0.121, lift: 1.666, conv: 1.794)
{296} -> {541} (conf: 0.303, supp: 0.121, lift: 1.666, conv: 1.173)
{588} -> {296} (conf: 0.542, supp: 0.103, lift: 1.356, conv: 1.311)
{296} -> {588} (conf: 0.259, supp: 0.103, lift: 1.356, conv: 1.092)
{589} -> {296} (conf: 0.613, supp: 0.174, lift: 1.535, conv: 1.552)
{296} -> {589} (conf: 0.436, supp: 0.174, lift: 1.535, conv: 1.269)
{590} -> {296} (conf: 0.587, supp: 0.122, lift: 1.469, conv: 1.453)
{296} -> {590} (conf: 0.304, supp: 0.122, lift: 1.469, conv: 1.140)
{592} -> {296} (conf: 0.659, supp: 0.105, lift: 1.649, conv: 1.759)
{296} -> {592} (conf: 0.264, supp: 0.105, lift: 1.649, conv: 1.141)
{593} -> {296} (conf: 0.655, supp: 0.256, lift: 1.640, conv: 1.741)
{296} -> {593} (conf: 0.640, supp: 0.256, lift: 1.640, conv: 1.695)
{5952} -> {296} (conf: 0.592, supp: 0.123, lift: 1.482, conv: 1.471)
{296} -> {5952} (conf: 0.309, supp: 0.123, lift: 1.482, conv: 1.145)
{608} -> {296} (conf: 0.678, supp: 0.174, lift: 1.697, conv: 1.863)
{296} -> {608} (conf: 0.435, supp: 0.174, lift: 1.697, conv: 1.316)
{6874} -> {296} (conf: 0.795, supp: 0.101, lift: 1.991, conv: 2.932)
{296} -> {6874} (conf: 0.254, supp: 0.101, lift: 1.991, conv: 1.169)
{7153} -> {296} (conf: 0.603, supp: 0.118, lift: 1.510, conv: 1.513)
{296} -> {7153} (conf: 0.296, supp: 0.118, lift: 1.510, conv: 1.142)
{778} -> {296} (conf: 0.787, supp: 0.110, lift: 1.970, conv: 2.818)
{296} -> {778} (conf: 0.275, supp: 0.110, lift: 1.970, conv: 1.187)
{858} -> {296} (conf: 0.603, supp: 0.160, lift: 1.511, conv: 1.514)
{296} -> {858} (conf: 0.401, supp: 0.160, lift: 1.511, conv: 1.226)
{32} -> {318} (conf: 0.592, supp: 0.143, lift: 1.408, conv: 1.420)
{318} -> {32} (conf: 0.340, supp: 0.143, lift: 1.408, conv: 1.149)
{356} -> {318} (conf: 0.619, supp: 0.231, lift: 1.471, conv: 1.520)
{318} -> {356} (conf: 0.550, supp: 0.231, lift: 1.471, conv: 1.391)
{3578} -> {318} (conf: 0.633, supp: 0.120, lift: 1.505, conv: 1.580)
{318} -> {3578} (conf: 0.285, supp: 0.120, lift: 1.505, conv: 1.134)
{364} -> {318} (conf: 0.610, supp: 0.117, lift: 1.450, conv: 1.486)
{318} -> {364} (conf: 0.278, supp: 0.117, lift: 1.450, conv: 1.119)
{377} -> {318} (conf: 0.604, supp: 0.102, lift: 1.437, conv: 1.464)
{318} -> {377} (conf: 0.243, supp: 0.102, lift: 1.437, conv: 1.097)
{380} -> {318} (conf: 0.612, supp: 0.104, lift: 1.455, conv: 1.493)
{318} -> {380} (conf: 0.247, supp: 0.104, lift: 1.455, conv: 1.102)
{4226} -> {318} (conf: 0.677, supp: 0.133, lift: 1.609, conv: 1.794)
{318} -> {4226} (conf: 0.316, supp: 0.133, lift: 1.609, conv: 1.175)
{4306} -> {318} (conf: 0.601, supp: 0.109, lift: 1.429, conv: 1.453)
{318} -> {4306} (conf: 0.260, supp: 0.109, lift: 1.429, conv: 1.105)
{457} -> {318} (conf: 0.641, supp: 0.180, lift: 1.523, conv: 1.613)
{318} -> {457} (conf: 0.429, supp: 0.180, lift: 1.523, conv: 1.258)
{47} -> {318} (conf: 0.691, supp: 0.175, lift: 1.641, conv: 1.872)
{318} -> {47} (conf: 0.416, supp: 0.175, lift: 1.641, conv: 1.278)
{480} -> {318} (conf: 0.583, supp: 0.159, lift: 1.385, conv: 1.388)
{318} -> {480} (conf: 0.379, supp: 0.159, lift: 1.385, conv: 1.170)
{4993} -> {318} (conf: 0.606, supp: 0.140, lift: 1.440, conv: 1.470)
{318} -> {4993} (conf: 0.332, supp: 0.140, lift: 1.440, conv: 1.152)
{50} -> {318} (conf: 0.704, supp: 0.214, lift: 1.674, conv: 1.958)
{318} -> {50} (conf: 0.509, supp: 0.214, lift: 1.674, conv: 1.418)
{527} -> {318} (conf: 0.676, supp: 0.215, lift: 1.607, conv: 1.789)
{318} -> {527} (conf: 0.512, supp: 0.215, lift: 1.607, conv: 1.396)
{541} -> {318} (conf: 0.580, supp: 0.105, lift: 1.378, conv: 1.379)
{318} -> {541} (conf: 0.250, supp: 0.105, lift: 1.378, conv: 1.092)
